Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.537660147516226,-2.7475375306195584,-10.29528344815429,-2.9227300244645544,-2.3292910999479517,-4.705171224307795,-5.274085467140824,-3.4813230748898807,-2.0025312398071313,15231.905916255235,658.2904538512427,0.0014573615462403992
0,1,-8.159746885226628,-2.5984854468269534,-10.206791021311973,-2.9278520324077637,-2.531152712450808,-4.903945653381481,-5.29250229540526,-3.505290170887127,-1.8575521872974619,11350.352919976995,564.6191787475133,0.001078573374122948
0,2,-8.402280043627169,-2.7113339045917657,-10.196716045043761,-3.0824934841942606,-2.5191777084067044,-4.8100059881912545,-5.355499222954345,-3.3082148664861966,-2.0899973377140664,45647.03389181964,382.4227342587493,0.0045264611157560895
0,3,-8.205335558475417,-2.702751079190383,-10.14141360144545,-2.8720530974972167,-2.478224608735399,-4.557667402879057,-5.287065162691486,-3.32915475125687,-1.8182721703631093,45064.88284808768,661.7127674319378,0.004440317008065574
0,4,-8.353659278926278,-2.6768431407573328,-10.16675970550661,-2.9588537362684937,-2.4877948401560657,-4.831606947387135,-5.286085397871209,-3.1999933372146216,-1.8768568441492715,178638.09195172132,481.6442972452945,0.0178156447654476
0,5,-8.392396709955136,-2.781849748090788,-10.29938030756947,-2.914033356329735,-2.240149238847411,-4.56798561880312,-5.152038087433152,-3.568840815862592,-1.7216512597670328,12634.080445082529,508.47843700707983,0.001212560200807545
0,6,-8.307354012218918,-2.5567606323007337,-10.305194629114503,-2.923383838218349,-2.4153460156032613,-4.5072111361261955,-5.226530894483187,-3.5792191136289113,-1.9305654434315294,10039.6073040727,495.11820683546813,0.0009544489097237232
0,7,-8.527964637271841,-2.645127719022468,-10.427583136356535,-2.890603176620568,-2.4914770512555164,-4.768369453322384,-5.187246190760389,-3.3764889539180514,-1.959251625241569,35737.04680420721,504.0915056161589,0.0035232955298591046
0,8,-8.357035642314473,-2.700873284730351,-10.304204165877666,-2.9386241185985127,-2.3117209031319086,-4.8104853250003785,-5.252449217519753,-3.563370596979972,-1.8411093993417846,9758.41899618064,525.4159316549976,0.0009233003064525643
0,9,-8.40847874944923,-2.4290067671868707,-10.372359228390788,-3.104025115884084,-2.289644155312627,-4.639272409575362,-5.3399386544250484,-3.5277032941328037,-1.8506759989575494,11505.178738864479,1111.1042689651106,0.0010394074469899368
0,10,-8.51581664138089,-2.557247452455907,-10.425245600896988,-2.835050971508401,-2.3790104883229795,-4.900342181687173,-5.2134962394603015,-3.4473814482500087,-1.6610822374381367,20542.727714628923,806.6439887596333,0.001973608372586929
0,11,-8.450922625826971,-2.809337667739212,-10.268842775147137,-2.578260801959553,-2.531506744500635,-4.727773556179825,-5.246117517477587,-3.377098786768339,-1.9977892214985067,51320.17322098493,1687.2061243383355,0.004963296709664659
0,12,-8.510098804731722,-2.7241954129139776,-10.41878849620359,-2.981699156101521,-2.4046027092834024,-4.69397837633719,-5.236369030797627,-3.468014751252656,-2.0534406797953078,16789.988225367044,396.7478604803485,0.0016393240364886697
0,13,-8.329518975836784,-2.733134818615699,-10.238514699803579,-2.726038142975669,-2.4348488494427154,-4.746544373309698,-5.33038729667768,-3.4213270834246505,-2.086960190171349,21446.265983627563,1418.5448084105951,0.0020027721175216967
0,14,-8.491388156454603,-2.5209771424317027,-10.141660156800056,-3.059411554634672,-2.5373105565143916,-4.714060880141894,-5.265600254953095,-3.5178152856929583,-1.9486896379773637,11153.77680662813,487.64380334005557,0.0010666133003288075
0,15,-8.52252649572246,-2.5910569130484684,-10.410697314471063,-2.936028972863247,-2.5406053202544294,-4.629678803945396,-5.172181248105254,-3.3061349487625615,-1.6957254675966733,71865.29902599065,1397.2477025914257,0.007046805132339923
0,16,-8.11487824720931,-2.7422579262831666,-10.39167659701696,-2.6452476417235946,-2.4295868881024583,-4.544958975928071,-5.0455781286049515,-3.4144766383325456,-2.019620001223386,41384.001118047796,1347.475095122868,0.004003652602292493
0,17,-8.224215477184016,-2.74324857324676,-10.179767415974151,-2.9973336405259956,-2.74811445515283,-4.667925120124038,-5.390167850496802,-3.31730708638336,-2.041225281600059,37005.48030291437,326.34643280567,0.00366791338701087
0,18,-8.555319014804542,-2.5978328355596827,-10.218471108639669,-2.8479329317460333,-2.488065737459865,-4.628791615627917,-5.408131227126627,-3.4961617913511596,-1.662841447743436,11052.319739823437,771.1523501586973,0.0010281167389664739
