Iteration,Walker,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-5.076299322928837,-3.125461877822487,-6.302877300786179,-6.760077342986498,-1.3590312396618982,-6.873697674202969,-7.9440372878895165,-4.89930245354656,3349.8792651762733,3310.050435510901,0.0003982882966537227
0,1,-4.681425846539815,-3.73622666101362,-6.976170561062043,-7.364166504519067,-9.208774902641654,-7.876354758739501,-7.366422327114024,-3.9545775026438443,8793.811616236419,3210.322922990929,0.0558348869324549
0,2,-7.818618792390756,-6.679106582268364,-5.6590633685349,-8.979412974906621,-5.805706880898814,-5.288885693516736,-10.690655310059125,-2.199348288212289,1986786.266654449,530.74247643086,19.862555241780182
0,3,-4.741288004730111,-6.931521631373734,-2.1102942092060935,-6.162232220551169,-7.898262497131916,-3.253451342895814,-8.274098261635285,-6.6259228512203485,1950.1094044550991,1734.3445649258103,0.002157648395292888
0,4,-6.164459206992996,-4.8692136973063285,-4.197580211422314,-4.9653086185181845,-5.731651635431611,-8.223073947003591,-7.763199003255158,-5.387065677597107,2199.976011801408,1836.8230847068392,0.0036315292709456866
0,5,-7.690014474501425,-3.7465567369582278,-4.723548683208784,-7.437796536277286,-8.384524669369751,-5.670204471763679,-4.421610171583775,-3.9421339833998763,1330.16787571284,556.8713817498323,0.007732964939630077
0,6,-3.052657879535075,-10.52880549140229,-2.3384752361793346,-5.634989209664054,-4.036736742545104,-2.7048222289133683,-4.777515690384535,-3.5003910205109605,14486.33115775522,11345.317247818006,0.03141013909937214
0,7,-8.348457848608547,-3.1599614530871913,-1.173102678547293,-3.5400155026116584,-5.808469344073156,-7.354487527130157,-3.9186830622399333,-3.4164020053635977,9813.192010373547,3304.375956662485,0.06508816053711061
0,8,-2.11033123505432,-4.504509516117785,-1.0931258125142866,-6.18845919507726,-4.99145873838196,-7.936106566274642,-6.208170925805762,-4.698642693085515,3246.7347847533697,2060.4871039146483,0.011862476808387213
0,9,-4.504177653509,-5.833398664491806,-7.241299160687878,-7.40020577264243,-6.234554661190379,-8.579637195635403,-7.02050797758549,-5.413700600626385,3075.2837187232653,1219.675404965086,0.018556083137581794
0,10,-6.7068197577594715,-5.9066299525322075,-5.8936162629231745,-6.981104224087352,-4.405550635739546,-4.158193803895393,-6.300303009615081,-4.183586495357215,1360.464838284012,902.7353830521002,0.004577294552319118
0,11,-5.196167139087277,-5.6920933402104215,-4.460886645396943,-8.774080674362008,-7.373260821772854,-4.118491630030212,-2.1162719738460285,-2.768941163873427,498683929.9232478,5939.04653377499,4986.77990876714
0,12,-4.316169067819662,-5.814080091400095,-4.410907663924545,-5.896289922933957,-5.987708787125797,-5.977020777537636,-6.392757621604321,-6.301048204494027,4514.934394823441,1702.3621363856275,0.028125722584378135
0,13,-7.895607360331416,-3.695322984418835,-5.337748545211337,-4.9469929731700635,-5.4620913511239175,-3.4890769385734686,-2.7538892578265406,-7.062018924404684,1064.0604693485889,504.58963529741845,0.005594708340511704
0,14,-1.918742943209689,-5.250519073445074,-5.033703846960638,-5.490233563660913,-5.000232613461414,-3.443910202938581,-0.4406750482668782,-7.503507143783143,1399971.560115446,1276294.7990743248,1.2367676104112133
0,15,-0.5857248085536328,-3.512741573439129,-4.407401611003679,-4.738278771964334,-6.272321503693069,-4.1921307148727145,-7.9428075727182605,-6.558054288940593,33457.67741758736,939.6321583864801,0.3251804525920088
0,16,-7.419728437387748,-5.512759516451063,-4.565155702276041,-6.0812424376970995,-4.531943653191381,-9.374256936738579,-4.682933928306388,-5.990097512701921,1595.576404896117,1186.8020316338852,0.004087743732622318
0,17,-4.167854092460427,-8.376094480968687,-8.024478663498163,-6.0204874322348445,-7.115663266081768,-3.7782891079703136,-4.211866003877073,-4.953658577716254,173349.66954928532,56313.795793935264,1.1703587375535005
0,18,-5.476963417713902,-3.448974265314904,-5.519074842117551,-3.3130712150944177,-3.9129775425305366,-7.670644039625719,-4.363129789827403,-6.802986086231295,34233.08412522912,13182.634730102718,0.210504493951264
0,19,-4.044661531841379,-2.8377198520958165,-3.516118279826528,-6.083204147493144,-4.599578281713625,-4.972694480233124,-4.168415045378777,-5.4802893720610895,64124.91358845273,24896.03616814486,0.39228877420307867
0,20,-8.97289983024694,-3.4104822947152407,-4.054707143566658,-5.956433861327639,-3.959354647942577,-9.020303764381797,-3.4549989001936403,-4.441487418797438,2001.4554334295613,1430.4065731595965,0.005710488602699648
0,21,-4.673893715120444,-5.6979130831905245,-5.8141447237261925,-4.563148366030039,-6.594645247203568,-4.0325221546335275,-5.869658697600485,-2.7554552435526474,467776.0854977935,12271.737732971034,4.5550434776482245
1,0,-9.73248364198122,-2.6261574966783487,-6.3190804041105455,-9.015446959110426,-5.163204339940284,-5.3025740891558435,-5.730646462229179,-7.3787850127808365,1094.2474512910242,669.7514961785052,0.004244959551125189
1,1,-9.494661927060525,-3.4986087969053017,-8.631675306054458,-8.648896209556813,-5.356793036292954,-4.827870403319866,-5.188764015333803,-7.870398739882563,807.9540974357317,587.9265429638581,0.002200275544718736
1,2,-9.230253382883651,-1.3527169401909291,-3.876682615615154,-7.910016194533316,-4.401980153148415,-9.603641641663568,1.6555134945236114,-4.619061514826614,9158184.042201035,802726.0688612716,83.55457973339763
