Iteration,Walker,Theta_1,Theta_2,Theta_3,Theta_4,Inner Cost,Outer Cost,Gradient Cost
0,0,-5.8110814562415865,-5.959242851308097,-3.908902382953526,-3.3926532653202037,110.19475335292886,8.764257833299627,10.143049551962923
0,1,-5.43113979497447,-4.734960062377421,-1.1830692791479915,-2.704483302696095,20875.148108352423,11267.383386167818,960.7764722184605
0,2,-5.214035902998084,-7.957971699406551,-6.532953380731326,-3.607585319868531,0.5388791355673106,0.042160999152118704,0.049671813641519194
0,3,-6.076023675762401,-4.762320330901429,-5.655815442726108,-4.179955465943761,1.8919433910009316,0.16399592182482528,0.17279474691761063
0,4,-3.437297666160168,-2.1151838014388207,-6.563338747514796,-6.569356914282413,23.708054797395945,8.01262660239286,1.5695428195003085
0,5,0.4956241325994881,-5.717711195319115,-3.4833855812908814,-7.139438845479832,807.8792311922775,444.3657348429986,36.35134963492789
0,6,-7.802478185288367,-4.032085461793846,-3.4072636874179816,-5.096052950727404,80.62212976613014,2.9946410675237036,7.762748869860644
0,7,-6.928666662530887,-7.067721338271619,-6.806502831234113,-6.329905290958415,0.32776823096200847,0.018530372705719247,0.030923785825628925
0,8,-2.5979840699718713,-9.827315055657902,-5.569144826008942,-5.347990231012917,6.511819945972394,0.5562089059546227,0.5955611040017772
0,9,-5.5810548261136255,-4.0889726115220615,-5.1406752676762455,-4.311574844516037,3.7725271976488477,0.24883625038416748,0.35236909472646805
0,10,-6.480479205968574,-6.050799698339265,-7.379732647029403,-3.2891551320738546,0.8506229554003402,0.11810890857326074,0.07325140468270794
0,11,-6.2885093282643325,-2.4487790976759123,-3.954079212208634,-3.141196477932406,215.24441165562837,26.393640194710674,18.885077146091767
0,12,-4.529505455335106,-2.0142012064389276,-5.409009972920797,-4.874777348632648,12.961789231820823,2.3022443610875354,1.0659544870733288
0,13,-6.884423367394293,-5.3113131599813785,-4.962714976227745,-5.99932928287551,4.399676547686443,0.20039102205521567,0.4199285525631227
0,14,-4.7035707335211585,-6.759599088036489,-1.5473796237616209,-4.125822973867316,3273.2487508579043,396.1115658398542,287.713718501805
0,15,-6.433325735814986,-2.5887886451803266,-4.991473725676872,-3.2267775614639085,24.035389850275372,1.316609625426285,2.2718780224849087
