segment_0,segment_1,segment_2,segment_3,segment_4,segment_5,segment_6,segment_7,segment_8,segment_9,segment_10,segment_11,segment_12,segment_13,segment_14,segment_15,segment_16,segment_17,segment_18,segment_19,segment_20
0.2262849185898659,0.23246444391332485,0.4166399126270208,0.11531373094168755,0.2315571996162601,0.05551836435995308,0.11690794090866302,0.02556564735646854,0.055694444292721634,0.011542490340629529,0.025574965853049435,0.011542864711373788,0.0557048100373774,0.02557400295140825,0.11706736142998046,0.05569827988138946,0.22960512053782497,0.11704268122683636,0.40181640811496044,0.22958349516425242,0.6274544632214231
0.22656522944134785,0.23300046865522628,0.4157445296982547,0.11559474811622339,0.2311298200398354,0.055320224278216576,0.11830587755754528,0.02467491460101167,0.05813108010607273,0.010822148820296768,0.02647089889075673,0.009668440403240039,0.0572748906239,0.022429548760959463,0.11964227597116912,0.05122738897178203,0.23313439482958162,0.11365482538823438,0.4040916133227747,0.23121173860501792,0.6247178931700704
0.2270891080498721,0.2554491476314572,0.3791839813316942,0.1290297188352967,0.2066168779053656,0.062232055276097265,0.105652148803386,0.028458311228869704,0.04979157171191611,0.013119879312418517,0.023686374398767408,0.015779471359486836,0.05231524284064598,0.03336441881202469,0.11117151342502482,0.06992206668838676,0.21997825513227315,0.14487245903338444,0.3862641765173755,0.29266024990495887,0.5058219779978744
0.22890975327037538,0.31128988405931274,0.2879648757515944,0.16306060796951852,0.14595430891636887,0.08261327044710468,0.06645630831518731,0.04054199608898661,0.02774220940229135,0.019391016480470313,0.01669569475404549,0.03350781160129314,0.03885535283725316,0.06707712635619395,0.0865436343489178,0.13176136658639254,0.17854245887931175,0.24760119296534405,0.32664638296819204,0.4372903873463879,0.23433254689522612
0.2308693859743673,0.37275350642589855,0.18682183075012415,0.20233952528454818,0.08428589173418621,0.10469749119508832,0.03562019409657242,0.05084493495703414,0.014550343421055328,0.02399671864611222,0.012495588731383914,0.04859059187702052,0.028964550772249183,0.09857786533492416,0.06558605584534194,0.19165358311382472,0.1397843197547865,0.34782786941176347,0.26681197714579885,0.5690248916040743,0.05045813276326866
0.23191571513800574,0.4013705272060796,0.13924746783174868,0.2213823368370283,0.0626909670654668,0.11323632662183317,0.027820835157251485,0.05447207576633855,0.01207772760197156,0.025240620480367973,0.011716126549738512,0.05391018098700076,0.026295187293960003,0.11175473868352878,0.05819627568184695,0.21813835470032222,0.1235859392261233,0.3858747183039702,0.24098927997134056,0.6114866193108963,0.018922544776053086
0.232304239723339,0.4119898855265725,0.1216615091267048,0.2283088946008445,0.0565094804921292,0.11602606115909728,0.0258433661903018,0.05542323770058505,0.011575439262389872,0.02552476301610341,0.011552595437960672,0.05530213323206428,0.025684334660233774,0.11560417296001604,0.05626165338834624,0.2262374684426506,0.11884748330598671,0.3975228781317017,0.2328321177323904,0.6244288395758156,0.011962947156701239
0.23244207754347543,0.4153733865596448,0.11610243697167297,0.23048204256240082,0.055300783010950705,0.11678465235083663,0.02559746041669945,0.055656043321523074,0.011551384243940794,0.025567899145780632,0.011546836923609577,0.055642397473942465,0.025592310322258446,0.11680573032664858,0.055789417400910785,0.22894968465301618,0.11737142431839083,0.4005390747219366,0.2302061050595664,0.6270275651217893,0.011646023695495132
0.23251854805355393,0.4170867849059585,0.11362439649381825,0.2314982382279005,0.055165897941410774,0.11702955560477424,0.025536071135008668,0.055715038980194975,0.011538219288552403,0.025579116313390958,0.01154156657943398,0.055730996930932315,0.025567522462349952,0.11716606380237853,0.055665526497162506,0.22983257354606157,0.11692688477477983,0.4016265591269143,0.22932511586790408,0.6276788153138138,0.011498054397627846
0.23246108491774728,0.4162460775542126,0.11551459534782335,0.23087231575016565,0.055547306180575406,0.11694360930061329,0.02557716130289894,0.05568878331118232,0.01154581002345148,0.02557351130493624,0.011544761284039227,0.05568769712046817,0.025580885498642566,0.11699553051804588,0.055727187914519916,0.22941174493649288,0.11713874602623463,0.40102795911159833,0.22974121795041094,0.6272831546253393,0.011562280065438567
0.23246975373959428,0.41679342156513993,0.1150057549625444,0.23138595841979265,0.05548935513381892,0.11697225694115329,0.025560550684201676,0.05570322425669206,0.011541372980653107,0.025576746398878806,0.011542512442488332,0.05571452889616844,0.025571921747144146,0.1171026613197993,0.05568728850972651,0.22968514338239754,0.11700312134707111,0.40163191407090076,0.22948394316815943,0.6275399983324275,0.011530011086566748
0.23240682527392037,0.4164671002721803,0.11619557013879678,0.2308092737156537,0.05567269399886899,0.11701065647239067,0.025577076453808894,0.05569851898767164,0.01154464020156521,0.025575321843166243,0.011544248157115806,0.055698463515161084,0.025578205501890338,0.11703567220289413,0.05571376479886904,0.22950564321957034,0.11709144825467546,0.40113785986284073,0.22963905395637402,0.6273817451001517,0.011549938404738199
0.23246444391332485,0.4166399126270208,0.11531373094168755,0.2315571996162601,0.05551836435995308,0.11690794090866302,0.02556564735646854,0.055694444292721634,0.011542490340629529,0.025574965853049435,0.011542864711373788,0.0557048100373774,0.02557400295140825,0.11706736142998046,0.05569827988138946,0.22960512053782497,0.11704268122683636,0.40181640811496044,0.22958349516425242,0.6274544632214231,0.011539694836819709
