Iteration,Walker,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-5.18681748017682,-7.501241878486524,-2.735767641269886,-3.7422772916121985,-4.462917517122962,-8.225569675730807,-2.1410423431557413,-4.84124294264937,697.9359686559754,458.3164166209417,2.3961955203503376
0,1,-4.21000923727056,-6.303111176631029,-6.17437069839838,-5.12616712209473,-1.2939999179409911,-4.123296890869188,-2.8440357468345923,-7.308768418161954,242.36513468102373,25.034993929503802,2.1733014075151993
0,2,-4.424498602397472,-2.538302117135739,-8.559719759944931,-5.326394370133215,-10.169379418105745,-7.482686124159777,-6.729945296153715,-6.5125031132828815,64.07202468804184,15.51475748580408,0.4855726720223775
0,3,-6.145793475697728,-4.873628438151358,-3.5827206519104857,-4.355274609452405,-1.9562911824052622,-5.0550685500141075,-2.7974854654510963,-4.18801252170692,108.99307780556866,12.7874403087726,0.9620563749679606
0,4,-3.0667218496007482,-7.81533380020435,-6.812617134340012,-7.2039362078661675,-4.384695290295825,-5.903474137346914,-4.488163539713197,-3.2901348241529282,1108.7998473014313,90.0940245056479,10.187058227957834
0,5,-2.8791813688994687,-4.314871925327617,-4.4278710174821745,-4.533797010473552,-4.152750607738013,-7.124741588345847,-4.808186356039359,-6.595458156509891,97.29401573706893,9.663204701879671,0.8763081103518925
0,6,-1.2449230627971484,-2.95262523805315,-6.591364228113331,-7.645485269762116,-6.631320362441246,-2.0718957071985717,-3.5147789695071117,-5.475161310771393,1173.6924248789792,71.35198812414691,11.023404367548324
0,7,-6.235141094732798,-4.318936286941498,-6.70842668509929,-7.388309789241155,-2.7053815123282376,-2.3603611622581844,-4.204464393532041,-4.977911847081407,170.1188695507749,20.517135051894073,1.4960173449888083
0,8,-6.043932348268251,-4.343626538938244,-4.381262680576396,-6.800496880000081,-8.540346498605878,-3.9609554972034946,-4.761722691982998,-3.239037927245535,25.922981281349468,0.7246962990649952,0.25198284982284475
0,9,-6.936450108307154,-4.93452386253048,-3.289863153920118,-4.894525922430465,-6.3529252695111005,-3.369679129370382,-7.281195408979487,-6.762046665347174,62.10950891116124,7.490286066946471,0.5461922284421478
0,10,-8.790979211533367,-3.261048270476579,-3.6125809479173716,-4.746263439956311,-5.571583920754821,-5.415834158601596,-5.669713375371384,-2.698216914323741,1345.6576492464212,2.0231587410551604,13.43634490505366
0,11,-7.061644651565485,-3.6695134545133583,-7.992954615015604,-5.131724137510887,-3.9145745565097965,-4.44226701195888,-5.8806719558638365,-4.90948005909893,26.952501444078887,8.340511577946629,0.18611989866132259
0,12,-5.670484441107359,-3.2841586971133756,-5.627679738520305,-7.874592328856113,-6.4826231769397324,-3.549764670465115,-6.146781930218591,-4.621295676200389,18.20847421698739,1.2612941264082131,0.16947180090579178
