Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.372315875608408,-2.9192614541627013,-10.303763556869184,-2.809722498017362,-2.551457064044188,-4.822796095965165,-5.26636952934037,-3.583784151361011,-1.9135672040034903,368.00726565581215,202.06722652039565,0.016594003913541648
0,1,-8.352511754130386,-2.704771580506247,-10.289313491774044,-2.888105576947239,-2.509826119570583,-4.778224834942504,-5.306004461088337,-3.415832022603827,-1.857391363015975,154.05494639733035,75.83395477480403,0.007822099162252634
0,2,-8.425767947811302,-2.514985688296592,-10.253767341010033,-2.894648894944459,-2.43273367974007,-4.540804260776101,-5.48846161772423,-3.329793244959726,-1.9298164041364507,150.44518692264552,75.41846800788028,0.007502671891476525
0,3,-8.337646469218875,-2.6275730148851575,-10.24625068385978,-3.0859866977554415,-2.346444689423903,-4.644345918161184,-5.191998683696294,-3.439552245696647,-1.703830356314016,208.8187645093895,99.48569562017045,0.010933306888921905
0,4,-8.439536109507424,-2.51049208052977,-10.157289567188393,-2.9078280048408924,-2.4448457574549773,-4.693880456069652,-5.333870379022426,-3.509470571993348,-1.9172971560584628,151.84422923642805,75.66766150710247,0.007617656772932558
0,5,-8.403689771137769,-2.5515029877584263,-10.251388646981837,-2.798745946512347,-2.4679151936672135,-4.891775304421431,-5.398488578909232,-3.469369501033579,-1.8699518704105695,347.64908536045914,192.84984445092516,0.015479924090953397
0,6,-8.43103934770411,-2.5925372455246594,-10.253833544192819,-2.8588359358133473,-2.453578897513985,-4.765690825381083,-5.346063203368531,-3.6147969961140247,-1.6509318547943204,189.96939440937717,84.32456845423043,0.010564482595514676
0,7,-8.317023597589083,-2.809698010098149,-10.275050121036399,-2.663858260640353,-2.3318973672342045,-4.870354649625606,-5.134992709076935,-3.4419840420570167,-1.8920838229164838,819.0332134239227,676.401671702999,0.014263154172092361
0,8,-8.267991344554416,-2.624294762353706,-10.294227447492299,-2.8161593112216075,-2.457339376072839,-4.841041688735832,-5.226289887607733,-3.470434285774155,-1.8350364106749628,278.4123526562455,134.38247873104987,0.014402987392519561
0,9,-8.426044558267602,-2.73937952186945,-10.349744534146131,-2.8991892012417173,-2.4883786966393546,-4.649679508955694,-5.206977846334526,-3.5532680221319928,-1.895354536710796,143.23225844763553,73.47028809088371,0.0069761970356751815
0,10,-8.346107395512748,-2.621872907294825,-10.264846245222534,-2.97576509781832,-2.7702747813400235,-4.659289711057236,-5.35328277104652,-3.4638558158949277,-2.066099402219122,108.17946519523971,61.921580462203195,0.004625788473303652
0,11,-8.344792921755007,-2.580679248766893,-10.378224340328696,-2.9708935458721912,-2.4871531103145017,-4.708947190559606,-5.3021213684750865,-3.4834111602894726,-1.6274944915799268,180.48562803810083,89.94097381637035,0.009054465422173048
0,12,-8.4385311837944,-2.565437198151809,-10.207582979191079,-2.7966990737075514,-2.747237992896893,-4.704250540506758,-5.248468622713489,-3.358990895703625,-1.846520387304153,368.1784118145008,182.64298458133686,0.018553542723316392
0,13,-8.67922710043635,-2.76474196305393,-10.312303864786355,-2.8139647588909344,-2.261732146674723,-4.816309246473185,-5.346568532326267,-3.468502384678711,-1.8635916320022445,311.7939113251481,167.84528487505884,0.014394862645008926
0,14,-8.28247481994141,-2.6987310965455604,-10.23357769531972,-3.0005649218748616,-2.50513832660531,-4.707350941250033,-5.273723414827485,-3.4734716219714548,-1.99279781868892,107.69099266937494,64.30306682233751,0.004338792584703741
0,15,-8.54585701568678,-2.5978337487917473,-10.279365819176565,-2.6879017588280725,-2.4707154664040587,-4.756238862172699,-5.2181132052586605,-3.4973094367084037,-1.7395845906076652,690.5023068314154,517.1714763715624,0.017333083045985284
0,16,-8.485095769683925,-2.609810147316702,-10.114987666921246,-3.0012245194606257,-2.486064965699031,-4.644367044732931,-5.2249612485560695,-3.556322411902478,-1.8648775034202483,123.45864025661552,69.60150557835343,0.00538571346782621
0,17,-8.349159427548972,-2.631388412146065,-10.158709046788509,-3.133906226870145,-2.455101970234878,-4.735091258888626,-5.249411736923651,-3.378451938799011,-1.800103462251708,206.5482962397399,96.42182036381631,0.011012647587592357
0,18,-8.464992407378357,-2.7229449381101234,-10.175459804159086,-2.9251672365766894,-2.6494189036303406,-4.549994973024293,-5.212521257762749,-3.414003067599628,-1.9881491126024566,148.04708516125856,72.34252131935953,0.0075704563841899036
0,19,-8.484570642644155,-2.6707445441045268,-10.293129301359537,-2.7013988990587214,-2.6592025394413628,-4.857740347168364,-5.470692853827364,-3.5553328800844355,-1.8793698226476179,709.8925233800954,554.2948091274175,0.015559771425267797
0,20,-8.377917539855076,-2.5596392609978804,-10.345662182340726,-2.9673346356851225,-2.5226885230115963,-4.813085828670904,-5.41164066449889,-3.3418406734400468,-1.7682376271950533,165.64287287135454,88.18591737576628,0.007745695549558828
0,21,-8.329181969419997,-2.714640108988585,-10.242456753579884,-2.789813750560377,-2.3781946940172793,-4.655551909372172,-5.09762419724975,-3.3660849337367984,-1.9709736053027025,421.2892178008059,232.03055442146024,0.018925866337934562
0,22,-8.453753763259396,-2.67279505144767,-10.318800243296879,-2.9545817392481952,-2.333922443194721,-4.7871054741124786,-5.1882353146389875,-3.369519916396058,-1.7504933567244272,171.9450847022327,89.21618612014856,0.008272889858208413
0,23,-8.279581810672653,-2.528049840679616,-10.498282425296559,-2.885018806324323,-2.4162773982086163,-4.723373596574802,-5.3785745275655605,-3.423208764543521,-1.9062327987920142,122.55051163544796,66.72330479830639,0.0055827206837141576
0,24,-8.363533246070036,-2.5782821890527563,-10.154761840338567,-2.7704454128936074,-2.3583086353674227,-4.565355995183138,-5.264667613117129,-3.4686758859906757,-1.612992250542716,390.3265945694931,211.28838335165165,0.01790382112178415
