Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.36123117745094,-2.6623050124947425,-10.080392674414194,-2.849660992233462,-2.4083853548612484,-4.783014854263591,-5.306415195036163,-3.261359881274454,-1.8154187452327255,851916.6142998181,6224.02373885839,0.008456925905609597
0,1,-8.519875208735911,-2.631509605027311,-10.300613240691273,-2.7607985408618587,-2.4667770220392287,-4.619369731599796,-5.30985706381383,-3.4121108990579887,-1.7894946112470924,222465.47395135587,5953.0762380054875,0.002165123977133504
0,2,-8.594448017712928,-2.7109754595714293,-10.37297597065605,-2.882877478538751,-2.549072954113327,-4.687798535897181,-5.317421514684599,-3.3821427392646646,-1.7529287469579287,258810.61554137323,5915.820362109305,0.002528947951792639
0,3,-8.369162772034635,-2.839631276457378,-10.249028567026409,-2.9488280158209355,-2.536170530224636,-4.818795995771509,-5.3790668029568565,-3.577572003159578,-1.8143920188283382,68123.624274443,6413.512378757131,0.0006171011189568588
0,4,-8.465059794482402,-2.675429690832836,-10.139465391153442,-2.8531807217843874,-2.4599115407427137,-4.865853692643116,-5.154885487303894,-3.4895826640892595,-1.8732475014203527,166622.96826521677,5848.032544907061,0.001607749357203097
0,5,-8.430629583724539,-2.6070354590710583,-10.323804900190721,-2.857263738084094,-2.458578829877959,-4.927086681622051,-5.293548745445184,-3.3326484023339322,-1.9313905366297133,425493.4938573323,6550.5021955019965,0.004189429916618303
0,6,-8.53980975949564,-2.6560104997880507,-10.29011820834067,-2.8617671296991376,-2.2444573428747208,-4.725828057547844,-5.2533658499426,-3.4312406883049977,-1.7765944344742919,227089.65717676224,6772.36978203006,0.002203172873947322
0,7,-8.645591265956304,-2.6588153322073005,-10.285357044451104,-3.0046521223477836,-2.5474386260620556,-4.923589590793681,-5.327731914738583,-3.484393611127121,-1.920953369122424,120132.60251721824,7084.788492289095,0.0011304781402492914
0,8,-8.263950826875105,-3.0331086759715156,-10.367482575153598,-2.742965997664175,-2.535507533556552,-4.638569783837884,-5.18382021639781,-3.2895298211074224,-1.9287797835006144,826249.0277792243,5582.083606676317,0.00820666944172548
0,9,-8.375209361045963,-2.699306380677753,-10.223979969123281,-2.969296474763902,-2.1760036516959635,-4.792070125591332,-5.378058962924529,-3.3568032070958704,-1.7875391624441823,315408.4677093644,7990.642461111163,0.0030741782524825326
0,10,-8.368864926698446,-2.599465009685524,-10.262271125274582,-2.6583696684361384,-2.5333144956682396,-4.941903620654257,-5.231049819892133,-3.4052955986999636,-2.011174289609315,297588.18031792564,6489.783429217789,0.002910983968887078
0,11,-8.39578227137559,-2.781749281080323,-10.273900923261087,-2.929199910734071,-2.442934726850267,-4.66241692785708,-5.2992419543575195,-3.3970553650788036,-1.9761735962585751,248061.965086365,6990.422697285442,0.0024107154238907956
0,12,-8.186761257035272,-2.80403364507456,-10.226822355807021,-2.9550666858870995,-2.40169077995917,-4.74207414163878,-5.17700318510845,-3.3585285190237832,-1.7413551478027887,438452.2223561818,5913.728840372736,0.0043253849351580905
