Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.425772343647033,-2.6735688050740793,-10.263675433326622,-2.7676382992408874,-2.4827741729592834,-4.723325741220404,-5.411574988822936,-3.302771458451771,-1.832986626350911,140.4990288554686,133.65453118016427,0.21644202093689266
0,1,-8.400091895722127,-2.6209625046834923,-10.218046667976262,-2.836754436700991,-2.522480549328933,-4.5958614091206655,-5.212928817892122,-3.298577198162408,-1.9321820887121743,140.57598348008344,133.71911183430484,0.2168333202408766
0,2,-8.410029931295021,-2.628471310331813,-10.337041348902288,-2.886606333152954,-2.2990876627251478,-4.947696919218971,-5.337490968961627,-3.342381228498259,-2.019845644212472,153.88281164459676,134.1042590982934,0.6254527486764149
0,3,-8.582974325258157,-2.6676077300385543,-10.344720425771717,-2.9820322971780557,-2.483895936548409,-4.729642970322864,-5.066064780590843,-3.4374491142776944,-1.8879921497552816,139.85072067174343,133.82569418689533,0.19052806654957927
0,4,-8.32742188948524,-2.7483620489881995,-10.153144187304088,-2.929094282085995,-2.434787925273396,-4.676611340697011,-5.151440435563294,-3.2962066153671596,-1.9044919786778385,141.56158658505953,133.6824208091332,0.24916109913975087
0,5,-8.2904285862417,-2.855032173834753,-10.485613596904196,-2.8798181347435787,-2.4104405659208767,-4.682954152220612,-5.330564466900351,-3.389706821015641,-2.0857490493640385,151.83790255532543,134.29742233015844,0.5546786876467078
0,6,-8.664600067386631,-2.70188718260089,-10.20919652664579,-2.9042452150924163,-2.533020439506417,-4.808142070413525,-5.320153618680554,-3.5722380415918353,-1.8329710950039877,140.30435923330737,133.8284009745562,0.2047877812983181
0,7,-8.453973651060492,-2.5407185634949174,-10.296420471183128,-2.953636386065223,-2.419701909327621,-4.636032534051334,-5.364809551807162,-3.3232902126502815,-1.934265650380263,144.98859308518297,133.8633328191558,0.3518116200281666
0,8,-8.588924955344975,-2.46291749439907,-10.333264211073462,-2.8651783938419753,-2.4903772320447657,-4.702529261266003,-5.287348862409146,-3.419158311973659,-1.782021621531304,139.19197854262924,133.67493731887157,0.17446416212116866
0,9,-8.503669724263627,-2.4883874186610813,-10.344261641833407,-2.83889508407542,-2.398887281033113,-4.941031596941015,-5.296718000006884,-3.2424208550451743,-1.922334788120734,143.95551922221907,133.68334360188956,0.32483471485494253
0,10,-8.31903043201886,-2.7534690115223563,-10.318280342614967,-3.0542510543484656,-2.475232538528715,-4.847694041031938,-5.2760187060076245,-3.505562581135372,-1.8072530826751008,140.7335760657352,133.87628934272817,0.21684644613534398
0,11,-8.43796554578371,-2.6849811578804985,-10.07452014422025,-2.9525795513195323,-2.3076476449162913,-4.666937793280931,-5.255182986191498,-3.5766776296298324,-1.9449235427412186,163.85654955562077,137.5870272481699,0.8307152353614682
0,12,-8.425214683063679,-2.47179924962595,-10.012270101102429,-2.7425943387894267,-2.433054746999958,-4.718617576132846,-5.167064886856649,-3.50276931649479,-1.6682050658630234,136.57715962051464,133.49901244594338,0.0973395604485706
0,13,-8.474856378238215,-2.7738569385063183,-10.31348888009167,-2.8882206115923155,-2.4861525287101003,-4.728108251543302,-5.510729824286534,-3.445701054860498,-1.976498012476728,147.08489303951376,134.12116259087688,0.4099491519016901
0,14,-8.49638864402221,-2.6988117755753565,-10.309505316580934,-2.8377612106999712,-2.3332046000549846,-4.577670950432292,-5.151570653199254,-3.4953423976415503,-2.0206247424713384,148.9081934431954,134.16527769934763,0.4662119310251445
0,15,-8.174433222888641,-2.611937165687155,-10.297607682632892,-3.063625365270263,-2.50217580838552,-4.852493208477364,-5.231408042654524,-3.5569805105568673,-1.8989780063623827,142.05996849876146,134.0935803221715,0.25191931363059894
