segment_0,segment_1,segment_2,segment_3,segment_4,segment_5,segment_6,segment_7,segment_8,segment_9,segment_10,segment_11,segment_12,segment_13,segment_14,segment_15,segment_16,segment_17,segment_18,segment_19,segment_20
0.0016403654614138834,0.0066077837090389845,0.00555230921265771,0.031913639464444164,0.03360644748908974,0.13523625355095262,0.15192628448211806,0.4611034189487819,0.5111303681195821,0.9221659454869031,0.946523871840878,0.9906981449674798,0.9757076224894109,0.9800513034922652,0.9322234382772102,0.9242606558123894,0.7940095604006376,0.7601326659463729,0.482126824611635,0.4169010104339368,0.025782955875846846
0.0016489982635270576,0.006615580538068823,0.005546498366808773,0.031947656832705305,0.03359639052898661,0.13536302352299573,0.15193360278704682,0.4614243717680424,0.5112117759487358,0.9223512180377998,0.946553128067113,0.9907185169944835,0.975689463746143,0.9800573062049807,0.9321612494442618,0.9242548924736076,0.7938425789676393,0.7600955533943679,0.48182151344685387,0.41677976626031077,0.02576186589631205
0.001666276183864062,0.006607613458239917,0.005628904343761609,0.03193813413303564,0.033931395395131576,0.13535945232279775,0.15317620864561776,0.46143647796428483,0.5142131308747115,0.9223498741044573,0.9468705991952532,0.9906533408191793,0.975719169750117,0.9798872365717409,0.9321652722531956,0.9237863577905194,0.79379985966031,0.7589505530030478,0.4817186684249049,0.41481875819701636,0.031512663208535636
0.0017359142941787702,0.0066000776699754755,0.005896324146730396,0.03197983346788486,0.034989433945712016,0.13561340576586767,0.15699123189229774,0.462147682528143,0.5232559225141236,0.9227372401088205,0.9478594559757831,0.9905047501197044,0.9757687563008144,0.9793995075741783,0.9320517360694542,0.9223954015248788,0.7933575738861539,0.7555070599460952,0.48085119521476427,0.40883443811346465,0.049939531977159
0.0018677485338762742,0.00657601810363053,0.0064526426650053995,0.03202353511772936,0.037174405155379044,0.13598930999162812,0.16467828858069422,0.46327490301099455,0.5407587624525297,0.9233532807129189,0.9497398167027034,0.9901955897265895,0.9758800812854012,0.9784263154300636,0.931886605935862,0.9196290785727907,0.7926662308140383,0.7487234723608529,0.47947247922633673,0.3973824557145061,0.08528914522237727
0.00206078494977695,0.006539488836208499,0.007249946696437082,0.032080447907937897,0.040317241399080044,0.13651804110242885,0.17567959239357206,0.4649134190405166,0.5647977839365733,0.9242744616325357,0.9523262759598139,0.9897442676973185,0.9760328955038736,0.9769900199358108,0.9316331134010141,0.9155522408728838,0.7916257533642053,0.7388452900213118,0.4774014619506497,0.3814690118477612,0.1333425682141438
0.002270480001377374,0.0064982123264310035,0.00812640292105281,0.03213575573898943,0.04376541619074034,0.13706354352692654,0.18762130562098792,0.4666029902132204,0.5897358958695983,0.9252206064795915,0.9550047596037942,0.9892382881886482,0.9762021119489113,0.9754041301022012,0.9313679166482528,0.9110848515330437,0.7905156633720147,0.7281203521666074,0.47518992042006747,0.36478744249962713,0.1833285883778128
0.00247912404870478,0.006457790872035527,0.008997509498037216,0.032192194694791475,0.047188952840773735,0.1376108015657024,0.19936354165339512,0.4682856048344586,0.6132117375927708,0.9261533700886728,0.9575274126309393,0.9887352876551054,0.9763676359572973,0.9738256058942105,0.9311018426486217,0.9066500724211178,0.7894020386784317,0.7175716186302765,0.4729772435263444,0.34881968367650446,0.23021858845427734
0.003075508986702503,0.006314340046584262,0.012112710604854839,0.032390807802048144,0.05941344792183548,0.1395565020088392,0.24088729727750818,0.47423791389957615,0.692518495098057,0.929401928486122,0.9660457275476034,0.9869279700307473,0.9769533607948035,0.9681702725079736,0.9301528359167075,0.8908181683824593,0.7854238288272206,0.6802768069279734,0.4650966058764663,0.2417597068309488,0.35829434926328957
0.004046735558236039,0.006085704114366181,0.01741022205451756,0.03272580876000807,0.08003595135919918,0.1428685539023178,0.3072775964674422,0.48427607574437137,0.7917930104043246,0.934565662988058,0.9767065978060395,0.9838875818497705,0.9778938142230825,0.9585711557695152,0.9285609710678242,0.864271690436772,0.7786716728243126,0.620685621818285,0.45188080701928973,0.12564164540740774,0.5231776416944925
0.005352919731850172,0.005799264054908496,0.02475624574202676,0.03317765064373413,0.10822640639527671,0.1474564550263445,0.38998112409158125,0.4979923325010377,0.8756376046089084,0.9410017311391647,0.9857091569108545,0.9797133659327162,0.9790590632639677,0.9452278316162535,0.9263678613576347,0.828224601205907,0.7692833447407678,0.5462659463114095,0.433935143790307,0.053444383789681034,0.6785534780407244
0.006197660009015444,0.005632729830759585,0.029553388538671562,0.0334688553876577,0.12637806831452575,0.15045827859207958,0.43846101472445065,0.5068341578451646,0.9088980819139669,0.9447788144754098,0.9892799334469429,0.9770494563672806,0.9797501559874326,0.9365555662368819,0.9249781612647321,0.8052874356445193,0.7631855640910014,0.5027094848664023,0.4225174415655918,0.0331091759810547,0.7481762878494533
0.0066077837090389845,0.00555230921265771,0.031913639464444164,0.03360644748908974,0.13523625355095262,0.15192628448211806,0.4611034189487819,0.5111303681195821,0.9221659454869031,0.946523871840878,0.9906981449674798,0.9757076224894109,0.9800513034922652,0.9322234382772102,0.9242606558123894,0.7940095604006376,0.7601326659463729,0.482126824611635,0.4169010104339368,0.025782955875846846,0.7774317696179566
