Iteration,Walker,Theta_1,Theta_2,Theta_3,Theta_4,Inner Cost,Outer Cost,Gradient Cost
14,1,-10.819877186361513,-2.9456534287422764,-12.682541551058273,-3.1631207192745743,0.0006235420646607988,4.30730765222981e-06,0.000619234757008569
14,2,-8.503772764924893,-2.2715420719846224,-12.231207301439342,-4.150699566028088,0.002666459286857638,1.7757218999955797e-05,0.002648702067857682
14,3,-7.893870220980265,-3.5596822924555784,-11.933673873103887,-3.2130542184023714,0.00029163658998772985,4.210433123028241e-06,0.0002874261568647016
14,4,-9.550459574279193,-2.982734232583752,-12.663834057045223,-3.032240473085962,0.0004806779861335463,4.242504533183233e-06,0.00047643548160036304
14,5,-9.774595412556927,-3.051262768339636,-10.804311275730035,-3.422723276468376,0.0005291085387291647,4.269852252668886e-06,0.0005248386864764958
14,6,-9.765722680052455,-2.69444180010722,-11.575625511154083,-3.74004490889588,0.00041591971406830443,4.199692311333703e-06,0.0004117200217569707
14,7,-10.490246458129688,-1.947868878965344,-12.14603929924699,-3.078952020175243,0.0007924272867016817,6.084488873534363e-06,0.0007863427978281473
14,8,-9.3022137470464,-3.1777424066848328,-11.868334817862237,-2.62800134767706,0.00046819831159016634,4.247155758644809e-06,0.0004639511558315215
14,9,-10.269519967868742,-2.444522767803592,-13.238834323127879,-2.6379049377303976,0.0003809419728465466,4.170392801552678e-06,0.0003767715800449939
14,10,-7.798838829896268,-2.71340041952728,-12.894707221478475,-3.158846316445383,0.00030747943197198774,4.297376891161652e-06,0.00030318205508082606
14,11,-8.240810284127871,-2.603304192798397,-10.947752633802349,-2.786243940847872,9.036382686604986e-05,4.010500640840074e-06,8.635332622520979e-05
14,12,-7.1669454177550245,-1.880504636598591,-12.899606041332651,-2.8586817623942693,1.249942782575812,0.7586187781123654,0.4913240044634466
14,13,-11.2532207331367,-2.6573073417223463,-13.164159249010218,-2.321419512907584,0.0006026783384586182,4.299159481861746e-06,0.0005983791789767564
14,14,-10.49192154985935,-1.4576943789789092,-13.4371560107423,-2.373420630354947,1.0865055295078758,0.6471701387085038,0.439335390799372
14,15,-8.402110506663838,-2.54583394926357,-11.708055645241227,-2.9525478986756477,0.000104737737217864,4.0171482563250326e-06,0.00010072058896153896
14,16,-8.627219374631652,-3.2822240896529764,-14.091597242488687,-2.5374351624708114,0.0003681058582494284,4.2070505892853156e-06,0.0003638988076601431
14,17,-8.910680229062569,-1.4987063401569343,-11.438266317101677,-3.858389087812168,2.202793846689761,1.7901404147998206,0.41265343188994064
14,18,-8.802532037857421,-2.43127838474088,-12.838985815763774,-2.4349389391323686,8.935652003972087e-05,3.984952659797804e-06,8.537156737992307e-05
14,19,-10.12831906795087,-3.5188856616601787,-12.079855766228102,-3.2286085198588697,0.000618942441847528,4.3125026571075355e-06,0.0006146299391904204
15,0,-7.043691502315654,-2.8868532535044307,-10.77727801807886,-2.1251762942132206,0.003064734729663752,6.713746630291314e-06,0.003058020983033461
15,1,-8.86980454431105,-3.1104864620763517,-10.744007135423178,-2.6507529304288378,0.00034426415847688195,4.185399657688235e-06,0.00034007875881919374
15,2,-7.0717959742581975,-2.3613980389774643,-12.896133035276826,-2.194457981148531,0.0397585528109925,0.0010876742418332126,0.03867087856915929
15,3,-9.43246736956,-3.010474544767435,-12.637949696283616,-2.638571650585775,0.0004598168875122415,4.235036224374466e-06,0.000455581851287867
15,4,-10.73929551893475,-2.47489690779202,-12.812431898596472,-2.869137206888283,0.0005005160402963158,4.2412565923646515e-06,0.0004962747837039511
15,5,-9.961517516063362,-2.356817430410228,-14.775180288342662,-2.4077476203849955,0.00021670909851946097,4.0431403599743994e-06,0.00021266595815948658
15,6,-10.724730997269761,-2.6088480058885812,-13.21686931903049,-2.9895081848962635,0.0005531665366116712,4.270171904376791e-06,0.0005488963647072944
15,7,-10.459800289767825,-2.009201373863685,-13.95026789261079,-2.7464351833916916,0.00030643784228099864,4.3226464276352034e-06,0.00030211519585336346
15,8,-9.970169314798774,-2.5629120803537115,-13.370826320524019,-2.7026449733519256,0.00038833981110461665,4.178160190792816e-06,0.0003841616509138238
15,9,-11.476121443334678,-2.937173027634391,-13.487836713068543,-2.5501148902390596,0.00065157162665704,4.3201767168388e-06,0.0006472514499402013
15,10,-7.767165138040988,-2.901495501630432,-10.246628715467896,-3.580696964908762,7.711626903710485e-05,3.967911432718032e-06,7.314835760438682e-05
15,11,-9.09986545363979,-2.5631930835744265,-9.951896502955638,-3.5132305682034923,0.0001112207611791638,3.979727274922681e-06,0.00010724103390424112
15,12,-8.147385070591229,-3.4689505591161613,-10.93537952846378,-3.4450262547996506,0.00030362003737168577,4.2015178894323285e-06,0.00029941851948225346
15,13,-10.711732868573163,-2.261781704849941,-12.778978158199397,-2.515171949806001,0.0003336835418472355,4.135773461918721e-06,0.0003295477683853168
15,14,-9.986716455039579,-2.1559490579916094,-13.14608898537619,-2.288051134985708,0.0001197198508660878,3.957506228629655e-06,0.00011576234463745815
15,15,-8.24380580998465,-2.1276418653465625,-13.99576950024746,-1.7758576819777443,0.024104675468863804,0.0005393497073708493,0.023565325761492954
15,16,-8.29585847101642,-2.8991729057644218,-11.199083548366769,-3.5397389061061877,0.00010231065867843874,4.012223183628577e-06,9.829843549481016e-05
15,17,-8.774029371985185,-2.096932641008145,-13.608622344832858,-2.294033416988629,0.009803325231312159,0.00012080621590997555,0.009682519015402184
16,0,-8.934123841953419,-3.036258702190129,-11.815810702027674,-2.815700480901447,0.0003497989897659029,4.1834007122152875e-06,0.00034561558905368757
16,1,-10.152790691352928,-2.411355549050281,-11.592137273516624,-3.022947535232416,0.0003171063091750999,4.128112088709597e-06,0.0003129781970863903
16,2,-10.048333894895249,-2.882906732454922,-10.956543090955599,-3.3823076123185007,0.000531171274612947,4.266611564478795e-06,0.0005269046630484681
16,3,-8.678278956921964,-1.7372127356918936,-11.952369719539924,-3.1170625964045113,0.678333972102964,0.2766696872102276,0.40166428489273637
16,4,-9.208265666017372,-2.5384189744537307,-10.586379744026972,-3.1676785047870437,0.00012294693767626825,3.988268874126118e-06,0.00011895866880214213
16,5,-9.159787964526766,-2.5403012058200956,-10.11586336870714,-3.833172900963817,0.00011951328971627917,3.982945268472532e-06,0.00011553034444780664
16,6,-8.259867463600097,-2.9130820594923676,-9.196227187533657,-3.2906620328811345,9.843520051848422e-05,3.997435186744569e-06,9.443776533173965e-05
16,7,-7.756589241773561,-3.0789161519831802,-12.013451950471467,-2.719732782248526,0.00010042725474643259,4.0308636785691235e-06,9.639639106786347e-05
16,8,-8.79907002288975,-2.6853247614145332,-12.035283107251946,-2.2132818067213766,0.00010104020597329245,3.9899937878418325e-06,9.705021218545062e-05
16,9,-9.156593735358047,-2.749005648280974,-10.023863520608439,-3.5126038608864585,0.00026810417206836647,4.118591673009424e-06,0.00026398558039535705
16,10,-8.177602900332836,-2.8848868633638807,-11.161717859853624,-3.3483608376668665,6.740730138655697e-05,3.979898888540005e-06,6.342740249801697e-05
16,11,-9.288662133862005,-3.194021115465334,-11.5592695316968,-3.3020455917393123,0.00048305851023578637,4.252305945180329e-06,0.00047880620429060605
16,12,-8.958229629225896,-2.6147068987833872,-11.640056275377924,-3.319171156316103,0.00011660876242328499,3.9855007979038295e-06,0.00011262326162538116
16,13,-7.805204026165125,-2.989530483516804,-11.620475786600545,-3.348521972642352,8.429211249806318e-05,3.9948311344628196e-06,8.029728136360035e-05
16,14,-9.630728571093245,-2.5503294004861856,-12.695082022636193,-2.777413853175906,0.0002807955369691215,4.108517997832058e-06,0.0002766870189712894
16,15,-9.811066186164132,-2.290077415497407,-11.217608248134384,-3.005049875510781,0.00010353709485301029,3.933671936706481e-06,9.960342291630381e-05
16,16,-10.847614757168621,-2.1167502967194975,-12.345845303714949,-2.8976247406783657,0.00021860920899840127,4.02832641015706e-06,0.0002145808825882442
16,17,-9.476408205062794,-2.816163607315101,-12.619023488973824,-3.142121253157667,0.00040456141139714503,4.197075645058969e-06,0.0004003643357520861
16,18,-9.90559576758472,-1.9384163286507936,-10.698941882023417,-2.682599071088817,0.004700897813463776,4.000581596642946e-05,0.004660891997497347
16,19,-9.901478085259429,-2.232615932163899,-10.413042058639892,-3.5448542862983388,9.481077013579945e-05,3.911152982676229e-06,9.089961715312321e-05
17,0,-9.800506678845943,-2.3894955780474616,-8.942981033413755,-4.43804246717445,0.0002438522520569905,4.0904849297405456e-06,0.00023976176712724997
17,1,-8.649477405211842,-2.9494254360912087,-9.167837038617542,-4.005947421206547,0.00025280753928052445,4.1397406126301534e-06,0.0002486677986678943
17,2,-12.060007694338381,-2.637414956018301,-12.984703563375412,-2.4041110527958383,0.0006432721565248455,4.317732500990486e-06,0.0006389544240238549
17,3,-10.291336004300003,-1.8301723864699007,-11.711492987895406,-2.6720615107057766,0.009273537220350549,0.00011373369523151114,0.009159803525119038
17,4,-9.468523967050515,-3.087019243290244,-11.95597880911594,-3.1684571320736623,0.0004912091237068043,4.251627675004776e-06,0.0004869574960317995
17,5,-8.91202945573547,-2.926558467238809,-12.222275000108136,-3.113661557434573,0.0003034453160156614,4.1482260875705654e-06,0.0002992970899280908
17,6,-9.07050155121284,-2.3963197438695913,-9.428695738538476,-3.190736684396141,5.151664363651294e-05,3.883156956376333e-06,4.763348668013661e-05
17,7,-9.91574032843273,-2.3353436257977784,-11.994912987838172,-3.6149684896349115,0.00018185043439569666,4.010235323226991e-06,0.00017784019907246968
17,8,-8.685061332536376,-2.883345235138334,-10.752726565124963,-2.975334435730042,0.0001908529717602208,4.080906303847327e-06,0.00018677206545637348
17,9,-9.867704396604612,-2.7820322659091072,-12.771870516191825,-3.153613867747904,0.00047610622177911765,4.2335712622781145e-06,0.00047187265051683953
17,10,-10.167706401720471,-2.3198095321612726,-11.081118040316023,-4.217878394934528,0.0002448301074983575,4.0666480517676694e-06,0.00024076345944658983
17,11,-8.797783478284076,-2.7822786484802435,-11.114414847540251,-3.1732030262512416,0.00017509428862686927,4.05571225563821e-06,0.00017103857637123105
17,12,-8.228254168196125,-2.8532431819661297,-10.511125521346532,-3.4829583424420725,5.664170198262987e-05,3.967967711363268e-06,5.26737342712666e-05
17,13,-8.239468761637688,-2.673155513078529,-9.79143795473311,-3.7295205208016795,2.5089290572075786e-05,3.900706082328454e-06,2.1188584489747334e-05
17,14,-9.115495696504317,-2.725337091844304,-11.71212615436455,-3.3829154593040904,0.0002480682838031871,4.09819163562579e-06,0.00024397009216756133
17,15,-10.257285941171133,-1.9495034415597563,-10.152031475633315,-3.248975607638231,0.0015044914138135142,9.995359964996589e-06,0.0014944960538485175
17,16,-9.985104510452798,-2.3461171467937025,-10.39813003517154,-3.437154313801231,0.00020238720165817323,4.036629072821427e-06,0.0001983505725853518
17,17,-9.417801129286046,-2.325062254640179,-10.633023846562983,-3.2263095239377906,6.0954684075186375e-05,3.894430136248097e-06,5.7060253938938276e-05
17,18,-8.890256880293734,-3.000681021675633,-10.03146128851271,-3.198187170927757,0.00031410625889954246,4.1631919141372095e-06,0.00030994306698540526
17,19,-9.127770366437503,-1.7892106069277238,-11.187446446704886,-2.7786453828113307,0.1925008170416244,0.0261508172167302,0.16634999982489418
18,0,-7.9910679373749,-2.865767145049616,-8.170684323356948,-3.760312893562226,0.0002172771737836923,3.979711108868247e-06,0.00021329746267482406
18,1,-9.357693869921507,-2.686984130504998,-11.404903599781045,-3.095494028098291,0.0002915848535362484,4.1261757543674254e-06,0.000287458677781881
18,2,-8.653113350182116,-2.6630057057335854,-8.607895649867261,-3.9996541303144126,0.00011853348864428585,3.977997951585532e-06,0.00011455549069270032
18,3,-10.24479404187907,-2.2404408482691522,-9.976972460835514,-3.2227660239355416,0.0001671731205808213,3.995783705704924e-06,0.00016317733687511637
18,4,-8.402041515335057,-2.5554990838969838,-8.879564372940212,-3.402971002393572,0.00010129935459607271,3.9411658597308035e-06,9.735818873634192e-05
18,5,-9.048757914506854,-2.7431984242508225,-7.989812593958316,-3.750988479483726,0.0006447073306288873,4.272763756385625e-06,0.0006404345668725017
18,6,-8.055084366604454,-2.7799950384946643,-7.307584711586799,-4.519557198902774,0.0012012287045110493,4.854854615112991e-06,0.0011963738498959363
18,7,-7.905321563437962,-2.955515837709678,-11.811492328138916,-2.7182976253925215,6.120502011376265e-05,3.981677110000415e-06,5.722334300376223e-05
18,8,-9.321994231461739,-2.7993556223814564,-12.888665493946494,-2.4617324824989235,0.00034643167387438025,4.167496493595478e-06,0.00034226417738078476
18,9,-7.814828230807146,-3.04439407762749,-11.642423692628057,-3.3319729252620975,9.645256389296016e-05,4.018917532442527e-06,9.243364636051764e-05
18,10,-10.302677803997021,-1.9722320393106383,-10.246657662793039,-4.287332545462896,0.0008937845077131823,6.607920558398174e-06,0.000887176587154784
18,11,-9.100835388075442,-2.922464051497071,-12.121676900624083,-2.2071397378449102,0.00033430378208763943,4.169509889463444e-06,0.000330134272198176
18,12,-8.398888317552498,-2.546861066908148,-6.769464303370207,-4.859191849738836,0.0037690887359905743,7.503164877971355e-06,0.003761585571112603
18,13,-9.37188706074822,-1.898216909586719,-11.503794211852535,-2.716901332117521,0.029076429632417505,0.0007982674246381374,0.028278162207779366
18,14,-8.678053671318194,-2.359807339795683,-9.578697165371286,-3.422642762133562,0.0004643764059079188,5.063691650498282e-06,0.0004593127142574205
18,15,-10.578006679054745,-2.1783475152623377,-12.46370194754583,-3.3782345676915915,0.0002162006190102317,4.02762504329506e-06,0.00021217299396693662
18,16,-9.32778934720361,-2.440881039242344,-13.232884101585318,-2.6081334059530072,9.888780325476846e-05,3.944685821919602e-06,9.494311743284886e-05
18,17,-9.291180562923717,-2.591618843670314,-10.770782635506968,-3.257512805809684,0.00019710366108314928,4.053906112523038e-06,0.00019304975497062623
18,18,-10.79457286766288,-2.0097766120252083,-11.186050865992382,-3.6285284660210704,0.00015701363701010364,3.9511891627292e-06,0.00015306244784737443
18,19,-9.67795370538338,-2.334884561471498,-8.885154787472636,-4.430944402964907,0.0001523907701610232,3.986942690096897e-06,0.0001484038274709263
19,0,-6.873038154113242,-2.9735206938766856,-7.901633869920458,-3.6874876784661903,0.002037394181546913,6.2781918069417435e-06,0.0020311159897399714
19,1,-9.624090154161637,-2.425626498724715,-12.497787231676135,-3.043264647123983,0.00017369339221688825,4.012935910161606e-06,0.00016968045630672663
19,2,-9.850412670949943,-2.237098387909757,-11.959408564856842,-2.9777179457043106,9.600726966854832e-05,3.911734193576637e-06,9.209553547497169e-05
19,3,-8.995248023477993,-2.8219454795911783,-11.666690631641819,-3.3951739232908897,0.0002712644285055191,4.121259701560995e-06,0.00026714316880395813
19,4,-10.423999554620911,-2.430783936452051,-9.840617870951593,-3.808358973881998,0.00041462418208986743,4.200684622933611e-06,0.00041042349746693384
19,5,-10.243714361035883,-2.2540357789974506,-12.103517050566724,-3.104529361532072,0.00019596494541476727,4.017290767313165e-06,0.00019194765464745412
19,6,-8.608599053761054,-2.880785681363313,-10.969268523957135,-2.7541358886968643,0.00016040841581446428,4.062118554564951e-06,0.00015634629725989934
19,7,-9.778214428154069,-2.094416111708958,-8.447829136107728,-4.124119750117137,0.0006097839803143774,5.2521261284805624e-06,0.0006045318541858969
19,8,-8.889956167921941,-2.4542343364511012,-9.76015242131828,-3.567007549036175,3.323730090184376e-05,3.884252275878434e-06,2.9353048625965323e-05
19,9,-8.479139415689238,-2.407297728960565,-8.725739842069338,-3.775374082053371,0.0005223753095303133,5.136823164059019e-06,0.0005172384863662543
19,10,-9.80779781499162,-2.501334681598206,-11.209676107066354,-2.515839918868597,0.0002720237548094814,4.107925669051952e-06,0.00026791582914042946
19,11,-7.4322389594399505,-2.920250696405918,-11.793054507343157,-2.523367694074338,0.00034344067572172204,4.231487255419214e-06,0.0003392091884663028
19,12,-9.190040709561114,-2.627628346362675,-12.698140926094993,-3.164803011703173,0.0002041454641858363,4.057038263698561e-06,0.00020008842592213774
19,13,-9.135761769143643,-2.2901950715398445,-9.601149966385137,-3.4442681353177944,0.00021644565479189402,4.2738096435901185e-06,0.00021217184514830392
19,14,-8.301484579717648,-2.5605635365560633,-10.366505330458184,-3.3925083954338344,0.00013135036009853977,4.077459441765805e-06,0.00012727290065677396
19,15,-8.21323246869747,-2.6038323416245834,-10.14934467375792,-3.1571313651646045,0.00010315974855934285,4.029770767500776e-06,9.912997779184207e-05
19,16,-9.417272747666598,-2.3450556827868105,-12.40698208024019,-2.6603671794378805,6.746715072805829e-05,3.900049244298343e-06,6.356710148375995e-05
19,17,-8.546190567349107,-2.3893817327730074,-9.541288688220748,-3.8700502038527365,0.0005088849681073231,5.194202841370794e-06,0.0005036907652659523
19,18,-9.552328724579434,-2.161760317869571,-10.485915711126973,-3.538122542999153,0.00041677688381043954,4.822222334827916e-06,0.0004119546614756116
19,19,-9.02970090829675,-2.4444434265543444,-9.449981568922444,-4.232896936792704,4.405556110811032e-05,3.88577133639285e-06,4.016978977171747e-05
20,0,-8.20647658757428,-2.504021809769612,-9.574609461878994,-3.5471209240779387,0.00044452774691145533,4.893357086189026e-06,0.0004396343898252663
20,1,-9.015286278649667,-2.424645358658774,-10.048561436205203,-3.772199863093736,4.26447173288547e-05,3.886518210212441e-06,3.875819911864226e-05
20,2,-8.701432937757545,-2.5082530423334553,-8.417439989585324,-3.8750808421541736,0.00011739815693300918,3.894214263531899e-06,0.00011350394266947728
20,3,-9.440853581364179,-2.3455745181282532,-11.215262294023777,-3.5324057455599838,7.354378150499491e-05,3.901850964993202e-06,6.964193054000171e-05
20,4,-9.561749850617078,-2.1931676579223893,-11.273313386419582,-3.5725103425580276,0.00024646530234992425,4.2785341674528015e-06,0.00024218676818247144
20,5,-10.350730422164485,-2.269709945703989,-11.783490112246515,-3.252056037736978,0.00024382549983959715,4.061760104405894e-06,0.00023976373973519125
20,6,-7.991798307553922,-2.7350506449403693,-9.562482383740681,-3.650532445949957,6.066132149626143e-05,3.943231410210143e-06,5.6718090086051284e-05
20,7,-8.942150409502899,-2.5019490690528245,-11.839584192330681,-3.1132088127425974,4.8976050950041224e-05,3.9010633711825255e-06,4.50749875788587e-05
20,8,-9.672792547715837,-2.2100101451328413,-11.665199189782442,-3.1865905814596913,0.0001341208756852678,3.995253174760946e-06,0.00013012562251050688
20,9,-10.298496084204226,-1.870290849309273,-11.219339497040378,-3.6527198026383996,0.004886494845982535,4.1964587541218674e-05,0.004844530258441316
20,10,-10.336705888425769,-2.2598938112210605,-11.564399212587869,-3.257000568680027,0.00022800624031213938,4.048281596737325e-06,0.00022395795871540207
20,11,-9.75696193603728,-2.413957422363026,-11.953023938757715,-2.8562131734109806,0.00019798884285241011,4.037080066038276e-06,0.00019395176278637184
20,12,-8.477215745661685,-2.675693635840521,-12.193488978062843,-3.0114920649945454,3.869502617882829e-05,3.916448807184105e-06,3.4778577371644186e-05
20,13,-8.734127383616261,-2.6724426210763537,-11.345825522415772,-2.7115841848028963,7.18902105648034e-05,3.964255468517184e-06,6.792595509628622e-05
20,14,-9.53284470680887,-2.46024321773841,-10.592700620224024,-3.45622900884082,0.00016770663064710932,4.016232524181896e-06,0.00016369039812292742
20,15,-9.813788747395359,-2.6354345979789238,-11.64875744100311,-3.2029973669325464,0.0003902569513846373,4.183057462869128e-06,0.00038607389392176817
20,16,-10.260696522153001,-2.19004509346225,-12.641744771538248,-3.2683162508577923,0.00014603267535709033,3.955992883307771e-06,0.00014207668247378255
20,17,-8.655500612402257,-2.7462190310392276,-11.903860581993463,-2.943265675334608,0.0001107003521263919,3.9998581765756685e-06,0.00010670049394981622
20,18,-10.107189801844946,-2.0023622141106494,-11.165812848494348,-3.6534303335201734,0.0009870599652004165,7.075959104725962e-06,0.0009799840060956905
20,19,-10.367112576092293,-2.174257815531366,-12.20427347643755,-3.285994791578881,0.00015612008722799397,3.966091758286447e-06,0.0001521539954697075
21,0,-8.651779002857932,-2.5280630784617917,-8.673049960343128,-3.8535042167297027,6.376991758710335e-05,3.880407029631442e-06,5.9889510557471906e-05
21,1,-8.085433619545652,-2.7109723884940684,-10.457180096738643,-3.2238111512741754,5.045768090987236e-05,3.936376838895752e-06,4.6521304070976606e-05
21,2,-8.608118023608258,-2.507463779660477,-10.979983295912694,-3.1239394024947,5.836093653605631e-05,3.937912516290109e-06,5.44230240197662e-05
21,3,-9.99900571808161,-2.1691788117337354,-9.973433096519553,-3.7543661119433787,0.00010594169533308773,3.919423381352555e-06,0.00010202227195173517
21,4,-8.349230298904805,-2.798893049863895,-11.710207225388547,-3.005822824151056,6.126212308939311e-05,3.96259330077037e-06,5.729952978862274e-05
21,5,-8.538359314581543,-2.653482927487228,-11.016176593098377,-3.1957581049834736,3.0846337610117674e-05,3.9105713549191895e-06,2.6935766255198485e-05
21,6,-9.616518233222923,-2.328564530323658,-11.29772741912127,-3.2113347129044505,9.119563758785634e-05,3.9217835655227285e-06,8.727385402233361e-05
21,7,-8.739713040888235,-2.473126631469321,-9.461067257684759,-3.7361251858499496,4.460316161628631e-05,3.9045199167391085e-06,4.06986416995472e-05
21,8,-9.060273761255248,-2.4647560417496237,-9.95266750314449,-3.9111037247331177,4.824375364692069e-05,3.896533887646765e-06,4.4347219759273923e-05
21,9,-8.793746341181999,-2.6212038999421243,-9.753833871310418,-3.3801819808598763,5.801433961531256e-05,3.937355256171828e-06,5.407698435914073e-05
21,10,-9.575720485677296,-2.3659610557158692,-12.219663591514355,-3.1190116930590577,0.00011057862893075544,3.944633502236102e-06,0.00010663399542851934
21,11,-9.29074302179963,-2.583629861135668,-10.927761574708867,-3.515333885701586,0.00019685354343738066,4.050758237964975e-06,0.0001928027851994157
21,12,-9.294367935654707,-2.3432926490215684,-10.200182506549552,-3.2472366138133717,5.29064214716837e-05,3.893460607731113e-06,4.901296086395259e-05
21,13,-7.87401942923715,-2.6707538390188237,-9.165411367781592,-3.689135908222707,0.00027105147625328357,4.292392292398753e-06,0.00026675908396088483
21,14,-8.245640126467332,-2.7474496670299287,-11.27411067003215,-3.318179072631442,3.222055196435359e-05,3.918846060687781e-06,2.8301705903665808e-05
21,15,-9.268184200870747,-2.5383948099531493,-12.748377470739587,-2.846986671133438,0.00015641650231117756,4.010720764899605e-06,0.00015240578154627796
21,16,-7.241775951763785,-3.026416711324424,-9.800857932364144,-3.4611439480066983,0.0004522344814227868,4.287888106459639e-06,0.0004479465933163272
21,17,-8.652851493349,-2.496336890771929,-10.27859187984426,-3.676724557330388,5.421921697199959e-05,3.9251645988781595e-06,5.029405237312143e-05
21,18,-8.279375293866705,-2.703330613964945,-11.103146251389816,-3.279767106692635,2.7117300734982955e-05,3.906941579043199e-06,2.3210359155939757e-05
21,19,-9.614371011842822,-2.3057706896612804,-10.92142179182668,-2.88896096727969,6.864466121708436e-05,3.9029359820887214e-06,6.474172523499563e-05
22,0,-9.284220527491703,-2.3809583361890674,-10.464222609424555,-3.6613752320140653,5.787523658732896e-05,3.89289855856779e-06,5.398233802876117e-05
22,1,-9.302290347346732,-2.395623696176561,-10.472094270466608,-3.601207104199506,6.279288709721356e-05,3.90139593384698e-06,5.8891491163366586e-05
22,2,-8.898883709533028,-2.5235503346430574,-10.320914904235863,-3.2261049052142754,3.3285854367556876e-05,3.896667375282903e-06,2.9389186992273973e-05
22,3,-8.271439495896104,-2.7841715118461994,-9.789252985968918,-3.353991117313638,2.3938325903546504e-05,3.9270920738202705e-06,2.0011233829726234e-05
22,4,-7.848571110836674,-2.8485405758080975,-10.09735079024995,-3.670191965140446,6.335512637789629e-05,3.950494146891962e-06,5.940463223100432e-05
22,5,-8.493684945178524,-2.482024260832019,-10.470221869626025,-3.7137485733537385,0.00017119150154736563,4.16196153047501e-06,0.00016702954001689062
22,6,-9.031400905143219,-2.465085070401274,-12.340584025433582,-2.9534406323562115,5.2755714915137e-05,3.898229219217771e-06,4.8857485695919224e-05
22,7,-8.81172095300017,-2.5069585704264954,-11.677521121615335,-2.8630671220319623,3.289274483251218e-05,3.889926003187866e-06,2.9002818829324313e-05
22,8,-9.438705060099927,-2.443629095661389,-10.560870450616266,-3.2588724182001303,0.00011958958225153318,3.972173424402562e-06,0.00011561740882713062
22,9,-9.476388576972813,-2.291887162216847,-8.693279467057597,-3.6900717646180246,0.00012251050325859158,3.895199097432746e-06,0.00011861530416115884
22,10,-9.287709705836146,-2.238890411232509,-10.680718131648822,-3.002940788868348,0.00029513315249443694,4.491501250406775e-06,0.0002906416512440302
22,11,-8.700752865904475,-2.516270198292185,-8.207368039760059,-4.115725946204781,0.00017334234533194156,3.9399795892587905e-06,0.00016940236574268278
22,12,-9.09630811942479,-2.488319329139701,-10.795693660908125,-3.5514523742196666,6.765733801772132e-05,3.921113052240544e-06,6.373622496548077e-05
22,13,-7.729378569947429,-2.748785335849865,-10.063331716696409,-3.946991516680966,0.0002768237908920584,4.238061640293185e-06,0.0002725857292517652
22,14,-9.139019851800699,-2.5323278658040387,-11.717515388978445,-2.5246249665894664,9.067750902011967e-05,3.964585248249385e-06,8.671292377187028e-05
22,15,-8.908198092585982,-2.4884285112228164,-9.695856402921214,-3.912371581442021,3.344191670684288e-05,3.883455170633338e-06,2.9558461536209543e-05
22,16,-8.996046364126482,-2.3212470965642846,-9.754326545412123,-3.2603347014236537,0.00022818149211934315,4.323902559065244e-06,0.0002238575895602779
22,17,-9.269509136088772,-2.3948357800511735,-11.660911317952213,-3.258028848413212,6.448313262300768e-05,3.899859956517657e-06,6.0583272666490026e-05
22,18,-9.234359759280174,-2.346356183314398,-11.322193861156055,-3.08437001712037,6.880019880961946e-05,3.913840415025691e-06,6.488635839459378e-05
22,19,-9.267233041517791,-2.2948283961111553,-9.64926068763509,-3.6379444797888634,0.00011652509004570307,4.009214831430568e-06,0.0001125158752142725
23,0,-8.787829643706617,-2.4846863003644266,-9.259503058339503,-3.981950174465561,3.4184069853963336e-05,3.880597849698808e-06,3.030347200426453e-05
23,1,-9.01782801600643,-2.3615573981059264,-8.501344804384585,-4.17745838987956,0.00015098773753179318,3.980089336187513e-06,0.00014700764819560567
23,2,-8.97123529125523,-2.4679575238634825,-10.692409342494457,-3.11519251604612,3.256201538358972e-05,3.886398546911856e-06,2.8675616836677862e-05
23,3,-8.742537977536808,-2.5246015726378785,-10.022595709840536,-3.620939578401988,2.394948171867062e-05,3.881430382924106e-06,2.0068051335746514e-05
23,4,-8.497306242494417,-2.6163388018360467,-10.095274828958035,-3.126485550879632,7.86847685932797e-06,3.884061842501239e-06,3.984415016826731e-06
23,5,-9.37298197413917,-2.298863052119012,-10.18125974614284,-3.5534726442745757,8.090964573695214e-05,3.9271825028423045e-06,7.698246323410983e-05
23,6,-9.381276909431302,-2.39983606772216,-11.607068160638551,-3.3434673767166148,8.562267044740862e-05,3.9239727946252825e-06,8.169869765278334e-05
23,7,-8.495099308171513,-2.591037039952924,-9.523075084973634,-3.463726735835844,1.4270228619399603e-05,3.878843767025407e-06,1.0391384852374196e-05
23,8,-9.448480708497666,-2.373392319555833,-11.099436870083727,-3.241418145881564,7.972970441801218e-05,3.917196265832138e-06,7.581250815218004e-05
23,9,-9.690766779513188,-2.312649444016564,-10.612632870078222,-3.3801422555246066,9.325858826136778e-05,3.923666002681159e-06,8.933492225868662e-05
23,10,-8.92537158872995,-2.525067796249084,-11.018455826300297,-3.3029757395842974,4.914318345486721e-05,3.908280842475232e-06,4.523490261239198e-05
23,11,-8.963214007553708,-2.480287850509992,-11.91146192529886,-2.765262957429265,4.040969500136621e-05,3.894035652407011e-06,3.65156593489592e-05
23,12,-8.721731761554278,-2.5356238097400996,-8.52155202399315,-3.9870225262892878,8.902566489142028e-05,3.899983550635445e-06,8.512568134078484e-05
23,13,-9.565827872509079,-2.3468652999932242,-10.057695277897992,-3.675574680763362,8.733274788057742e-05,3.921806998260241e-06,8.341094088231718e-05
