Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.365400839311006,-2.6829299688833252,-10.215312571733895,-2.800468470838239,-2.2727990500216957,-4.7573431848726875,-5.24978323800062,-3.336137645391118,-2.0293609364656673,1136.8192871660704,585.9506937154746,0.005508685934505958
0,1,-8.39492905035253,-2.600711327569873,-10.360343598185326,-2.9579050906415914,-2.3857466034236783,-4.864132891651794,-5.204396284977395,-3.2943146408219968,-1.946432858743605,958.2087009999851,164.8934791936813,0.007933152218063039
0,2,-8.454397825808504,-2.592976911517969,-10.217970630290118,-2.6993019413257393,-2.540347521737715,-4.760894056250683,-5.255466502788441,-3.3666807897696467,-2.056984246694044,1312.2807005043742,880.0070122897755,0.004322736882145985
0,3,-8.423996161582975,-2.6471505908306563,-10.2301569829058,-3.074104805044147,-2.4802355788680206,-4.6686128527166355,-5.219333447652857,-3.35673744484487,-1.8591655667553686,768.8938777802196,273.33486044231375,0.004955590173379058
0,4,-8.427950285463195,-2.775756228882161,-10.425775632369607,-2.746471501050172,-2.4592231605325146,-4.745483289206501,-5.295650143360713,-3.45955098324759,-1.9536111421060476,914.6985823851712,677.1906209159665,0.0023750796146920477
0,5,-8.549707522050538,-2.6581028380204055,-10.379653918427685,-2.826152752777204,-2.5256053400960656,-4.801186057916121,-5.422074330192228,-3.6113064180725107,-2.007010082235479,722.4333163821786,572.4818908856425,0.0014995142549653613
0,6,-8.278345216744254,-2.8876223116515156,-10.258960532887045,-3.0189415745627546,-2.4250014907116157,-4.61427985251258,-5.394739773110269,-3.5199157451641376,-1.881515310882006,265.1280442496203,135.8478120226249,0.0012928023222699538
0,7,-8.395606256269566,-2.6659918930663804,-10.407921275038879,-3.0376029172697145,-2.4142419070120327,-4.72940725268898,-5.255789186524517,-3.3527848954593287,-2.11384340479565,559.0786022511907,139.92189516276846,0.0041915670708842214
0,8,-8.533138368123849,-2.53307001719927,-10.162896456638578,-2.9713860640598755,-2.2716120454731956,-4.755226067173748,-5.1688816491718805,-3.5441167152347823,-1.9273363414899207,378.31242325046037,191.93502742158728,0.001863773958288731
0,9,-8.427551716808784,-2.6571274379098875,-10.376193598437293,-2.975718864213601,-2.5097574852103017,-4.58916430264384,-5.470787418846539,-3.539421792390224,-1.9716695926311323,262.5829512243298,151.2361847139179,0.0011134676651041188
0,10,-8.485288188890861,-2.675653308948481,-10.22010712836177,-2.906500298777097,-2.4675672752914655,-4.847438533562796,-5.285056363597341,-3.5563239778479394,-1.7856562240952212,454.73075702522783,271.99709322909655,0.001827336637961313
0,11,-8.333802516536535,-2.6994104569719592,-10.33204088284475,-3.0238003327234795,-2.4167539252470243,-4.640643412498835,-5.238486528787024,-3.5326887557846094,-1.8683164321863803,361.70737753118146,194.31009636161082,0.0016739728116957064
0,12,-8.472836498141639,-2.6582422401578305,-10.258471280587878,-2.8883123642743778,-2.401768163821267,-4.665815637742034,-5.246223120077932,-3.5060050078903195,-1.9038686065725325,488.81417632127045,277.32150799686804,0.0021149266832440243
0,13,-8.443523740672457,-2.6443735299401743,-10.286627278804023,-2.998575184813521,-2.4875183846241096,-4.6802484207552,-5.190365544401762,-3.4820404219531826,-1.7567678869056604,504.4514922071891,265.01766680056573,0.002394338254066234
0,14,-8.340117367041032,-2.6293634959231875,-10.428382557430112,-2.908926206113834,-2.4157108752101872,-4.690978866928083,-5.187206256802143,-3.319264590048703,-1.9515683131103447,834.4962061300138,176.68006329915465,0.006578161428308592
0,15,-8.52549146387665,-2.5722774910453405,-10.267663624184756,-2.868292821031313,-2.507438991793177,-4.718537644464716,-5.490484369632625,-3.448961248450598,-1.8694335858227245,489.8563298367328,293.814794086344,0.001960415357503888
0,16,-8.451075480314131,-2.483804530140118,-10.281245107645397,-2.775180735878773,-2.631204380036362,-4.72647595210342,-5.40075632220967,-3.4962968147724824,-1.9970206779125288,848.0597148371169,657.1332417898955,0.0019092647304722135
0,17,-8.410496511903473,-2.7629227369595646,-10.201488128206757,-2.913680902422784,-2.475632805539015,-4.698670764626155,-5.197376070631266,-3.4142390115723864,-2.1779727605638524,636.9655822789962,306.73248703278034,0.003302330952462158
