Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.282059928541688,-2.5696037672595176,-10.205489335807826,-2.919519762343143,-2.519838047930611,-4.654987521420939,-5.234036279483271,-3.385307437436194,-1.7327329461625525,250.3366759554931,146.7923219626045,0.1035443539928886
0,1,-8.461300865779261,-2.737070211198373,-10.33339085655879,-2.692697914979715,-2.5624717573528053,-4.626869890918755,-5.084394297470007,-3.5233433469774056,-1.9876256288797391,281.3320529375944,150.05530335564498,0.13127674958194946
0,2,-8.565848808916622,-2.6984444995534282,-10.329010523560376,-2.9338841499534176,-2.5371128555016385,-4.5887923156788215,-5.214576597413705,-3.3150548103541597,-1.8926636445576084,307.1622636864671,151.30807978890186,0.15585418389756522
0,3,-8.540110788520968,-2.5055227471916663,-10.25265160452775,-3.0193397143246457,-2.507007539183065,-4.78089764024413,-5.32466250445373,-3.454145249762094,-1.917579126328377,363.7598080180617,157.05813985882608,0.20670166815923563
0,4,-8.551178546329508,-2.4769377462412634,-10.344181283322706,-2.9743511469735826,-2.447798132326274,-4.58316169894716,-5.509873651257111,-3.353673470415408,-1.8824947349475263,422.80601969539464,160.13679220032887,0.2626692274950657
0,5,-8.375966565919526,-2.7492385309185,-10.329216770830197,-2.8186381830587477,-2.2893982689752734,-4.70273154948008,-5.303437124509789,-3.391721541778243,-1.8643071656368675,457.4891061845163,167.08634165525757,0.29040276452925873
0,6,-8.426724265633748,-2.4607464506921675,-10.290222057137893,-3.15807093450133,-2.3959827054688234,-4.682440310339028,-5.08171069895175,-3.531045186037777,-2.0402427081838246,477.6210618071642,179.38783109040716,0.29823323071675706
0,7,-8.420503715812668,-2.6277363719005224,-10.234308280968161,-2.9727684702153847,-2.4070565414309875,-4.783702914161477,-5.359428101521025,-3.613186797965049,-1.8383868986421081,393.6130609612526,161.37985492462718,0.2322332060366254
0,8,-8.214416058087709,-2.599028135215195,-10.287924005313362,-2.95383079529595,-2.5494304184153154,-4.905828400368792,-5.170542426172286,-3.485289522177015,-1.844561727484946,261.01869644127925,147.8114090384746,0.11320728740280464
0,9,-8.260114412557444,-2.8034205123827567,-10.259085858081162,-2.8072107088937917,-2.308196632193394,-4.917974986311153,-5.368006232434679,-3.4729427440653438,-1.912121474243488,536.1362415939702,179.89628876085146,0.3562399528331187
0,10,-8.35053050944024,-2.625780887769809,-10.307614534419773,-2.9267773282945733,-2.4681101550519062,-4.760101439427111,-5.150106636240657,-3.2854829922394924,-1.8860659374692188,319.15710898816724,153.2003051889664,0.1659568037992008
0,11,-8.409144369300936,-2.7382353418809187,-10.264213777003315,-3.0439216436703758,-2.626870779840819,-4.654654526790784,-5.234545457940302,-3.5374710203847917,-1.8147285004059377,247.9424730400979,147.11298484256452,0.10082948819753337
0,12,-8.288540832537688,-2.7306254000522103,-10.451340816850358,-3.076803922802473,-2.671542156844574,-4.656420750342995,-5.232845484344738,-3.438215432962685,-1.798943954016824,242.81358677925948,147.10164085244168,0.09571194592681782
0,13,-8.484609828177868,-2.7891804354099197,-10.30999334297692,-3.0727554921669205,-2.395160343437058,-4.680964648519288,-5.41316495929817,-3.3970612451913205,-2.0283410817463396,601.421011576794,188.59790288162068,0.41282310869517325
0,14,-8.310195703499641,-2.7818770905201204,-10.319953135260869,-2.7410736140636605,-2.443913851136399,-4.463743196133741,-5.418902681887748,-3.563032641430647,-1.8547892212470656,364.1706232624373,155.2915900069156,0.20887903325552168
0,15,-8.336285256039655,-2.7560167255286125,-10.138954258730042,-2.9491803792841433,-2.6070936005904475,-4.740231121063297,-5.205351523746866,-3.4994159908514435,-2.0259917301075863,334.7612463693192,156.16313796635905,0.1785981084029602
0,16,-8.370494929399873,-2.5510732023489897,-10.237021727206434,-2.9427748292620386,-2.6287763673620512,-4.755697629147625,-5.223016187303643,-3.472604948922593,-2.0124248720201714,316.166192817848,153.78493729286714,0.1623812555249809
0,17,-8.45888068435012,-2.5779969987439313,-10.28058657266794,-2.8786779035370738,-2.545052093437242,-4.868099159239513,-5.294092447492351,-3.4949403678963455,-1.988683287588671,373.87168939047785,159.99323478468318,0.21387845460579463
0,18,-8.309557939128572,-2.7067917872076617,-10.269221002976744,-2.8603729392108876,-2.5796193314186167,-4.863864668661847,-5.2546872092328165,-3.507185464588218,-1.7531804972153069,227.8659660969252,144.67429628164547,0.08319166981527974
0,19,-8.437921813670842,-2.6599374627605963,-10.200792911526067,-3.040157232929554,-2.577239678562268,-4.946072834132613,-5.2796981911186025,-3.6075488221482837,-1.7861056223446765,260.2332197482783,148.7031890725304,0.1115300306757479
0,20,-8.358468006129112,-2.619036612577559,-10.203839333289377,-2.8433281226369034,-2.4351775036730445,-4.909888164047445,-5.383060909492022,-3.3573566315994476,-1.842239525864404,355.13597408048497,154.4686351197512,0.20066733896073377
0,21,-8.574018863097512,-2.797595625764825,-10.306329957329575,-2.627898194431638,-2.475226614454599,-4.617030080795736,-5.430845214024699,-3.442554457463645,-1.8834509307766873,377.63308009087916,163.47085180945788,0.21416222828142126
0,22,-8.373132903448006,-2.6214919593800454,-10.299720427714517,-2.900417604883641,-2.512285575811238,-4.731605998662707,-5.2091786595614415,-3.4125347500699417,-1.8050726269284643,266.90577439919633,147.69203628676382,0.11921373811243252
0,23,-8.413031731183402,-2.621091100873671,-10.34305351624583,-2.8167891726861503,-2.3833180316294924,-4.761823656170049,-5.294842483897013,-3.293108176649922,-1.981865779550081,475.9018044365486,170.15216028780299,0.3057496441487456
0,24,-8.550445140722513,-2.611454328165763,-10.312493420450934,-2.890200685488102,-2.421206463756844,-4.643150031068181,-5.267717701912292,-3.4491414987131903,-1.851639418983249,345.11175691188345,154.3746514503881,0.19073710546149536
0,25,-8.292746873695105,-2.8602834757156415,-10.407603390173472,-3.010337766125945,-2.420155546112471,-4.820102493944613,-5.202537772145307,-3.5080042027558127,-1.904486621857168,381.66116781584867,160.7793422437269,0.22088182557212183
0,26,-8.401362852010188,-2.6432302870080493,-10.293096341815547,-2.8411965788164255,-2.454751016478871,-4.736889508686009,-5.210320277161031,-3.4929349148946716,-1.8519509174012803,304.2491282002345,151.163031456656,0.15308609674357854
0,27,-8.395540141611926,-2.712371578140173,-10.219100718251667,-2.7191684001414784,-2.427600748198638,-4.6509953627614475,-5.249991982167232,-3.3075352345465294,-1.72585942688344,258.38205020328286,145.50190827887616,0.11288014192440671
0,28,-8.403094018057049,-2.5344273048228,-10.402395496357217,-3.060449788777684,-2.4769607121853947,-4.707257681007505,-5.085620027180969,-3.562275022826056,-1.8653694854737255,288.4325609420831,151.98561609410456,0.13644694484797854
0,29,-8.489897230202049,-2.7090943962522345,-10.303294769484333,-2.9769179825436325,-2.3577859149250395,-4.670049722696543,-5.235745602360554,-3.4888581497401714,-1.9100794140301771,437.28235520166396,166.33492596457523,0.2709474292370887
1,0,-8.329070689679927,-2.6857234897220232,-10.408510878746789,-2.7573673397389276,-2.6025504425354886,-4.895599834547826,-5.290992597683724,-3.455404153138709,-1.705216880854197,205.02605921369158,142.16629781169266,0.06285976140199892
1,1,-8.335352224996063,-2.683094663370101,-10.115333455631415,-2.818072434368437,-2.597510922621864,-4.7199463512371596,-5.30850812030208,-3.5121464848402786,-1.7877985539063914,232.541313496455,144.42052022614797,0.08812079327030702
