Iteration,Walker,Theta_1,Theta_2,Theta_3,Theta_4,Inner Cost,Outer Cost,Gradient Cost
0,0,-1.9188632766291613,-1.9926810013420075,-7.032330588956114,-4.775623036416094,19208.6174815899,819.2473552208003,18.3893701263691
0,1,-3.099127048208663,-3.939586574172021,-0.6512518056923176,-5.153818280689302,2403.705740114388,2390.5600367449356,0.013145703369452349
0,2,-8.02794209353916,-3.3270838569586902,-3.871627381322689,-7.688215436038027,874.294195881409,386.34133903440346,0.4879528568470055
0,3,-5.280575862469519,-6.257606104501818,-4.314884206748146,-5.0549081307353845,448.18676510014035,176.83921675757082,0.2713475483425696
0,4,-5.31801783057279,-8.518657688806524,-3.193140575958563,-5.399449415082214,1487.1710371448041,1076.4379983398844,0.41073303880491974
0,5,-6.548542626957486,-5.519193174369435,-6.761167326406967,-7.400530462052774,56.09137902508182,27.599915227455686,0.028491463797626137
0,6,-6.9131078777838955,-5.713773356841161,-7.2242550583733935,-8.181201053406543,58.243529710732496,30.691151581256335,0.02755237812947616
0,7,-2.7823740664863235,-5.769309724214645,-4.063427038391068,-5.644068506977362,1844.237549760586,1442.4860881043858,0.40175146165620024
0,8,-6.645888774017605,-2.1193858380714152,-3.0497756132280767,-5.598104390112086,1876.785846066922,1354.6403362886153,0.5221455097783066
0,9,-5.060103747578201,-5.514795153709984,-3.1534607318129764,-5.057099967387124,1527.5403813552361,1150.2317021687247,0.37730867918651145
0,10,-6.585313513678918,-2.6591870331719387,-7.464133499690556,-7.888272915983554,26.126586418806458,13.060837682584951,0.013065748736221506
0,11,-4.334876369572095,-4.08771057204496,-6.957923194616712,-2.8000931651781342,319.83757665172175,122.89357465141919,0.19694400200030257
0,12,-4.868907504229072,-7.01798359427105,-5.048422841406036,-4.580151105804559,239.35758812333873,73.20531644851674,0.16615227167482197
0,13,-5.411983568092628,-7.0816728221372856,-6.939198040083586,-9.194913324720439,215.67776111754034,92.70275529734738,0.12297500582019297
0,14,-5.462540275285054,-5.51541326385005,-7.594738470253182,-3.971602815168843,122.1093162338363,47.19497551755736,0.07491434071627893
0,15,-6.084656054738736,-5.128226509995606,-1.6840740216790837,-3.010570576503156,2679.1420265307593,2657.7432818851266,0.02139874464563263
0,16,-1.2824452658863539,-3.548699788662282,-2.58382730699261,-3.207793103134964,1776.189649315867,1671.6842148375424,0.10450543447832455
0,17,-7.575885440142774,-3.6748595246150177,-5.065417211669351,-9.323252619522545,152.57940637583414,38.75903692494397,0.11382036945089016
0,18,-0.18777164887900444,-9.417747752237236,-4.594580757331374,-5.333095553732052,4637.260929019004,4587.749466100385,0.049511462918619145
1,0,-5.757692338086102,-4.455957408437435,-6.871020751825523,-4.65179898960076,47.55832105591303,18.098000482971717,0.02946032057294131
1,1,-6.4919078379439705,-3.5896847050213934,-5.038843225541079,-8.006468207136617,137.06897214939983,34.83854695004564,0.10223042519935419
1,2,-7.886736792404474,-4.115725185244516,-6.799669452914318,-12.2832044718697,13.333429577764047,5.008368796824809,0.008325060780939239
1,3,-4.906586475709721,-4.776054050542671,-4.604648178335058,-5.032384536448085,287.97966601804586,99.47061097704439,0.1885090550410015
1,4,-7.397669848448062,-7.244676790036004,-6.851162051637506,-4.518827977626401,13.816321119201977,5.17093734218167,0.008645383777020307
1,5,-7.755362269683346,-5.45738855306942,-8.79616529838398,-9.420112854369549,60.469045477634346,33.33086764013038,0.02713817783750397
