segment_0,segment_1,segment_2,segment_3,segment_4,segment_5,segment_6,segment_7,segment_8,segment_9,segment_10,segment_11,segment_12,segment_13,segment_14,segment_15,segment_16,segment_17,segment_18,segment_19,segment_20
0.001639387428365014,0.0066081589948743065,0.005550972398439917,0.031915452089440806,0.03360717725253723,0.13524809425814627,0.15193531448592643,0.4611352232368153,0.5111633589452824,0.9221943732775691,0.9465729165836645,0.9907343847039789,0.9757664893864769,0.980102659849815,0.9322787397624602,0.9243166028428866,0.7940302914811908,0.7601777123373504,0.48200822568089563,0.4169117618165401,0.02537610875694712
0.0016482014706577658,0.006615652888629251,0.00554992174032106,0.031948316446767364,0.033611829611349425,0.13537144474708782,0.1519751338677417,0.46144947911054407,0.5112817647034906,0.9223765798730703,0.9466037044856369,0.9907521474874268,0.9757487720705275,0.9801033956254596,0.9322185941104797,0.9243004961364018,0.7938716467359197,0.7601256237201917,0.4817215639332038,0.416793038836561,0.025461843383457007
0.0016658032509316416,0.006606857855362127,0.00564160169086114,0.03193598974324878,0.03397542815244235,0.13535985391534358,0.15328142992648447,0.4614473296604533,0.5143496752061428,0.922370699661992,0.9469226529592467,0.9906853373084523,0.9757772619837829,0.9799298515939455,0.9322223841032601,0.9238231404241621,0.793839159566492,0.7589597920721355,0.48165307160235454,0.4148184889163415,0.0316337187285874
0.0017362359203371572,0.006596807174085683,0.0059142021440259365,0.03196910386558982,0.03506645738960862,0.13558660378671036,0.157216803271527,0.46210605145049405,0.5235535211521609,0.9227387603014663,0.9479173726984463,0.990526593145725,0.9758239251610838,0.9794211695959203,0.932108113372639,0.9223860318416461,0.7934130950064779,0.7554284542057351,0.4808468184985123,0.40880006914378175,0.049973487131044644
0.0018681702223765741,0.006571345041657654,0.006462327785004846,0.03200856931378006,0.03723427226454495,0.13593896737318453,0.1649206246521078,0.46316688068470985,0.5411412202466835,0.9233252279724506,0.9498029850794565,0.9902020622027532,0.9759297967673155,0.9784213043131573,0.9319344176061157,0.9195756473054626,0.7927087716857998,0.7485602713749073,0.4794763552544936,0.3972819898659811,0.08524456995458776
0.002061079444055652,0.0065364836674717194,0.0072566303604717315,0.03207193711379828,0.040365659398428344,0.13647966057880737,0.17591600710445415,0.46479430261224797,0.5652372163057562,0.9242259378783537,0.9523925849381705,0.9897421317227313,0.9760757035442846,0.9769803246033294,0.931669283680778,0.915517575525698,0.7916528662416609,0.7387276639443443,0.47740519782933294,0.38128156321455486,0.13338695056252753
0.0022706104315626903,0.006496305886655896,0.00812975424131917,0.03213115059346788,0.043798669021501056,0.1370387051042224,0.18782722575705313,0.46650296627963644,0.5901875655238914,0.9251667587345501,0.9550709700208871,0.989234819945777,0.9762383162729117,0.9753973589244026,0.9313944533144155,0.911066145524587,0.790531784792547,0.7280457949218712,0.4751915810394255,0.3645129598148381,0.18330358672039368
0.0024791244971579325,0.0064568369307476375,0.008999220487975612,0.0321901065357621,0.047211930474451935,0.1375967158188556,0.19954029358257935,0.4682094165492528,0.6136579548016001,0.9261004887558245,0.9575916588380273,0.988731463368504,0.9763979654914291,0.9738206874699332,0.9311201273177624,0.9066406114123527,0.7894100579567311,0.717528150773598,0.4729772469236372,0.3484654575703052,0.23019726095311002
0.003075676553090457,0.006314495608564948,0.012112714440830622,0.03239156066567054,0.05941686290593545,0.139559693672885,0.24096112997999403,0.47423279520275524,0.692869361528283,0.9293754175644938,0.9660976126046388,0.9869299045053244,0.9769680283500063,0.9681747455254535,0.9301566951451239,0.8908237712912068,0.7854254339220333,0.6802737925894687,0.4650983207356547,0.24091221985392927,0.35822666467530606
0.004046526100763581,0.006085535593842331,0.017409426363368223,0.03272507737612213,0.08003147699403024,0.14286518374022164,0.3072765550118942,0.48426855125361107,0.7919023191924434,0.9345619354016146,0.9767325500837647,0.9838841788114391,0.9778983996462708,0.9585640003601718,0.9285583694317031,0.8642646748636066,0.7786671537557693,0.6206745955275879,0.45187779189592114,0.12468323612389393,0.5230752094658617
0.005353210702113217,0.005799246311611415,0.02475755333136548,0.033178456459857175,0.10823287993251046,0.14746026139215296,0.38998550291543055,0.49800107893441226,0.8756706612027677,0.9410080257520971,0.9857297140129686,0.9797213156218783,0.9790683523720577,0.9452401059356202,0.9263752405241598,0.8282347655345356,0.7692926909718351,0.546254765766608,0.43394012788396485,0.05277553160229726,0.6784476699114371
0.006196959353458535,0.005632596986712481,0.02955068724205391,0.03346782318198468,0.12636134333589852,0.15045314514515656,0.4384125294403287,0.506822787479443,0.9089080714781921,0.9447875514252867,0.9893034070620138,0.977046177221816,0.9797634890876904,0.9365380428545595,0.9249741694220219,0.805272454434688,0.7631711875201567,0.5027084418002036,0.4225096662542831,0.03262628106190877,0.7480808275918113
0.0066081589948743065,0.005550972398439917,0.031915452089440806,0.03360717725253723,0.13524809425814627,0.15193531448592643,0.4611352232368153,0.5111633589452824,0.9221943732775691,0.9465729165836645,0.9907343847039789,0.9757664893864769,0.980102659849815,0.9322787397624602,0.9243166028428866,0.7940302914811908,0.7601777123373504,0.48200822568089563,0.4169117618165401,0.02537610875694712,0.7773644256686115
