Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.452600564404007,-2.6655151949614337,-10.426196449763777,-2.823827265588569,-2.714110660681387,-4.769358136651743,-5.258283596978323,-3.4939305183439076,-1.9264074142331533,3022.494304671926,2287.7823696406117,0.0023233631388086063
0,1,-8.328565193822643,-2.577143294467388,-10.434001695107881,-3.0236423510095416,-2.4144443521235095,-4.748811677788596,-5.290574978538847,-3.6525042639796395,-1.8807070220325912,5157.627660009013,4506.665259590645,0.00205852385645259
0,2,-8.4675351527623,-2.620210025953552,-10.180702541068436,-2.846451894491849,-2.4179575044957082,-4.677985713348832,-5.235184020068308,-3.479024059059238,-1.8801947554177103,4263.33865072422,3394.86469588184,0.0027463557858361425
0,3,-8.21429732000827,-2.7068147097893758,-10.226092112074369,-2.896191188062244,-2.2565046041965027,-4.7799153912465435,-5.308996132098674,-3.3471780589022404,-1.678269533927058,5308.764933081634,3706.114605742536,0.005068025327205972
0,4,-8.350999823218714,-2.6998940688593502,-10.088073044744185,-2.895005917765958,-2.2522839802315873,-4.763806261884082,-5.275190499499288,-3.5343240635228215,-1.8552699893197095,5227.315237546649,4511.183595282613,0.002264607094071253
0,5,-8.339257653302928,-2.656000774812395,-10.406645015740073,-2.821857689996035,-2.4351676015267696,-4.53592555052135,-5.312880451526539,-3.538687950430598,-1.9792636504667724,4947.410608480186,4264.0793404668675,0.002160883203333049
0,6,-8.45918405142865,-2.857558620880599,-10.087836959969847,-2.9422377380962197,-2.387243066355306,-4.698986348802461,-5.212505221273731,-3.266643540213928,-1.7739568949337015,6695.590219249166,3135.0349288934203,0.011259464452486313
0,7,-8.414599105623859,-2.6433616379493534,-10.298715554915285,-2.876217569571222,-2.4472744922241407,-4.674472617240637,-5.50017110493219,-3.5393351612658694,-1.9212201524657102,5565.393646180172,4944.55470412843,0.001963265117012796
0,8,-8.428644126818421,-2.835437272109704,-10.347566897640451,-2.8675731113505507,-2.4822230636996996,-4.802393949327795,-5.280573671273525,-3.5182750357942467,-1.9699707683207266,4583.035259178604,3885.9145107044924,0.002204489369339544
0,9,-8.368071395476518,-2.7142893658557448,-10.275828046043305,-2.9606200966430967,-2.395275917557219,-4.7669288630099755,-5.189004066555927,-3.317075287318689,-2.117044423202864,7067.822906025582,4755.390283427809,0.007312554023085514
0,10,-8.318322697022555,-2.433294292450682,-10.439567299444992,-3.020767175881046,-2.4114172560462332,-4.72550494709252,-5.590854792158584,-3.5960648717562047,-1.9212713142333526,6894.761541667359,6260.753499718035,0.002004909467423446
0,11,-8.316686221669775,-2.709025462533059,-10.199695841156025,-2.9996989813107464,-2.3493061752235254,-4.709528623932408,-5.28250239481266,-3.5109890700495816,-1.7664093459868664,4766.449959703287,3938.588068606542,0.002617929163919986
0,12,-8.235089463283987,-2.667303108939176,-10.10726693321661,-2.906146035192296,-2.489807517165704,-4.57791700044885,-5.173599368931528,-3.3158311017172286,-1.732428360407035,4819.526841057097,2399.5413011497862,0.0076526662107794016
0,13,-8.478773032724114,-2.651967049208068,-10.380514498202022,-2.845384934745196,-2.505419976931161,-4.635600297361787,-5.270752710123536,-3.466878269918619,-1.9302734440145188,4257.720091037577,3403.0442518017244,0.002702722313101198
0,14,-8.465706439528137,-2.823049945549629,-10.470391919910067,-2.9455769998049606,-2.419190491425921,-4.584227782972597,-5.16221526293921,-3.3920790573947968,-1.929167333006377,5082.650143012605,3628.2633873047907,0.004599174746819589
0,15,-8.226268434885965,-2.6974364780099074,-10.083466612329973,-3.0443099685912753,-2.231814442580446,-4.777130630603608,-5.240545713937473,-3.5506315551871244,-1.9314814099218627,6059.429197216745,5336.650553334492,0.0022856267587956455
