Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.291611331551037,-2.668899608803527,-10.216325336866241,-3.003131202127216,-2.3873774864344615,-4.857306809343029,-5.263035464540169,-3.6679936082380067,-1.8102837300293244,168384.3707057741,6738.893945231777,0.0005111678800271299
0,1,-8.416128029421266,-2.7088919530828623,-10.285277769185873,-2.917688635487978,-2.331019590929189,-4.756096357228163,-5.3108508875133325,-3.3682149417687772,-1.886368138806193,974497.0055321102,7146.817332736481,0.003059029889702557
0,2,-8.314184878461429,-2.6900629002902763,-10.25879966738917,-2.8052401345546807,-2.3988011886125853,-4.599662972924228,-5.295460968012402,-3.3743671446490278,-1.7564700475474455,960882.9059120688,5889.611420845757,0.003019953960780197
0,3,-8.39935084597073,-2.6809880482021478,-10.129774500358097,-3.092583640218699,-2.306187183450333,-4.785809302478158,-5.175034717317264,-3.367860153669996,-1.9845727246450788,1301620.1687513313,8209.785982551659,0.004090122758859544
0,4,-8.436899632741117,-2.665731474115419,-10.288495717574227,-3.0379737812275716,-2.606886698111083,-4.91300415942703,-5.381616416592637,-3.1598089010279033,-1.976082744224375,7281771.094727319,7688.317177067182,0.023002669465662713
0,5,-8.407308802305034,-2.5554433732119866,-10.334907412553296,-2.9216862961165986,-2.3873561937207306,-4.767769637851177,-5.304775656090829,-3.4534612976363244,-1.8448020248839476,511133.1720519642,6867.227645275809,0.0015946289307809806
0,6,-8.45413051413558,-2.527944083314522,-10.375105590483946,-2.7945387089211877,-2.71949382163458,-4.676479854036617,-5.230038565050088,-3.442755082922149,-1.896121570003683,579368.316790223,4995.634494571595,0.0018163259018345284
0,7,-8.3135672137567,-2.7107103120520426,-10.316955920817403,-3.1041774649611167,-2.476549507035889,-4.8484425658549135,-5.232036882359773,-3.2439682520482895,-1.8910839781871365,3832124.325794663,8568.980511569833,0.012091143650806118
0,8,-8.41782506952395,-2.6247383702390823,-10.018467914157602,-2.801349484212295,-2.4825667302189705,-4.761675676401989,-5.18848244948618,-3.335800576554551,-1.7352284207616,1639005.7614017394,5167.923989606322,0.005166648893586205
0,9,-8.407896073896767,-2.769258522609699,-10.21266159737489,-2.956723951994835,-2.3471919120601448,-4.678080415222448,-5.286874045220933,-3.3625935944240433,-1.6815538168133972,1072622.6949942429,6585.708694394826,0.0033711049466892333
