Iteration,Walker,Theta_1,Theta_2,Theta_3,Theta_4,Inner Cost,Outer Cost,Gradient Cost
0,0,-6.039106793285681,-5.629677271050239,-5.57689102048246,-4.491578943267033,130.1725896241415,14.666370116160927,0.11550621950798058
0,1,-4.006191664303068,-3.1511091448136925,-5.56002711162273,-4.077745380320884,90.79503524899509,10.633391567345942,0.08016164368164916
0,2,-5.640011978139975,-7.140400769840153,-3.4581387436358497,-3.7661136793180474,7433.339922064,1669.2065586634171,5.764133363400584
0,3,-5.722278031300838,-5.728793329632718,-0.24956460960321802,-6.914401427323754,528662.3861666801,404523.5248071808,124.13886135949933
0,4,-4.500358800647778,-5.137965549956247,-4.298034608446643,-3.507598332497462,2153.325900149208,502.3286739987293,1.6509972261504786
0,5,-6.138601278102327,-3.626565535010759,-6.193952380292564,-4.64241681487458,62.675726841094374,11.206256850895583,0.05146946999019879
0,6,-5.321293284101458,-4.449272701019234,-2.973584937950914,-2.958351758780064,26417.410710178676,12712.451042734614,13.704959667444061
0,7,-6.4174758162182215,-3.959729713925683,-5.016834770360095,-5.431148860700541,333.9701677291408,27.248639281173936,0.30672152844796685
0,8,-3.5395973634294355,-6.903240091914727,-5.872059047023241,-4.263154025417432,35.08934578881832,7.342071050608141,0.02774727473821018
0,9,-5.219856605237032,-4.565199284409311,-8.443420572394352,-5.967253871279588,7.397547907526748,1.3188410194272469,0.006078706888099502
0,10,-2.817431938650746,-3.9359085167516614,-7.315384988290208,-4.2874545698577515,88.4987241234477,11.711634324374632,0.07678708979907307
0,11,-1.891177496650129,-6.09511979327874,-5.040882588839758,-4.623381176273361,479.40841826045556,284.9253141954237,0.19448310406503186
0,12,-3.836204220459022,-2.864456194087758,-6.614625124351479,-6.643526003604196,8.211521985341646,1.4977757527686437,0.006713746232573002
0,13,-3.0283332955955995,-4.451277377903281,-5.321633275656983,-6.699573870960106,65.60294366443212,8.400894869143336,0.057202048795288785
0,14,-6.508977812665852,-5.713582119153961,-2.2904321135780985,-5.361707042669187,45488.57984870418,7872.833180865678,37.6157466678385
0,15,-5.500060680781819,-7.724623101382102,-4.592744949640753,-4.8174728758943575,664.5676250889684,46.555966838712855,0.6180116582502555
0,16,-5.396114139679328,-6.692361151190624,-3.402728866301012,-5.923643566008435,6275.711767529703,533.8651340426613,5.741846633487042
0,17,-5.403223225678505,-6.178990308380168,-3.035825933433305,-5.976142904735955,12395.332062326022,1269.0523156719398,11.126279746654083
1,0,-1.9472372260954338,-3.742952755690475,-7.599722276774735,-7.965854249040891,399.9557226445667,93.47833112398062,0.30647739152058606
1,1,-8.432809176610064,-5.978891407955495,-4.5393822534910715,-6.47462843959546,806.5235384900345,48.37222536615439,0.7581513131238802
1,2,-5.047813743586111,-4.791396667497256,-6.632099124209135,-3.4180667954762325,45.247017895925026,9.04671663456935,0.03620030126135568
1,3,-6.2248464477554695,-5.228132783538809,-9.650656884453253,-3.172365040203428,14.522158017877306,2.7373578607802425,0.011784800157097063
1,4,-3.181538785002463,-5.646577517698987,-3.651131660723698,-6.223835254069706,2757.8722552777685,267.40363723254336,2.4904686180452256
1,5,-4.091163198563976,-1.980599142377149,-9.69809288763155,-7.474944229813348,151.77346927131813,55.92712767150258,0.09584634159981556
1,6,-1.8349346906993245,-4.192104043760801,-7.381939852725107,-7.659593292073849,655.6785804661705,232.2847046984749,0.4233938757676956
1,7,-4.1239089125409905,-3.935175516323142,-8.877063857635044,-5.630246895182146,14.212949197175151,2.103078587746266,0.012109870609428886
1,8,-1.7130789599800051,-3.4280170170835023,-4.395507520985113,-4.333685185248595,48.453553983635935,12.974466637562111,0.03547908734607383
1,9,-4.756141766068287,-6.252856418706808,-5.263156699383677,-5.639052399273079,139.99262601336784,7.960220609808724,0.13203240540355912
1,10,-3.41707394604955,-3.602638232878287,-7.909490411878485,-7.218573378027639,25.143577909740408,3.0845629394663474,0.02205901497027406
1,11,-5.369776343240215,-3.0820892592626565,-3.7006199553599464,-7.208884658868989,3653.834315005333,264.2362352539857,3.389598079751347
1,12,-3.160638232391038,-9.181377449302463,-8.765643401674044,-6.464062710832529,216.34815797929528,53.511979534925366,0.16283617844436993
1,13,-2.8964679700802733,-5.3784991319866835,-2.006098821798717,-6.005539998980231,60957.46403063272,16915.37559500786,44.042088435624855
1,14,-6.190239683375546,-7.948089207845534,-3.1825027941610813,-3.7713226031445437,11592.882509995601,2799.316958992631,8.79356555100297
1,15,-6.858688879425983,-3.8019894145065325,-5.994377523678684,-5.2983923129934665,81.68467686000614,11.991887841850065,0.06969278901815608
1,16,-1.7518339136678311,-6.253561014025857,-7.223151915857185,-9.41241191382961,1084.8553232307318,603.4269261269816,0.4814283971037502
1,17,-6.193480105998665,-6.266405854874839,-8.530171616867273,-6.71664695704096,6.909944915429014,1.2188346287188208,0.005691110286710194
1,18,-4.640442151674624,-4.91925699481158,-7.784050571778339,-4.364080860858699,9.61090458357669,1.3986510765311118,0.00821225350704558
2,0,-6.546833209335088,-7.101746061993794,-4.855249519528844,-5.737329743188558,433.2941121817081,29.247091965209147,0.4040470202164989
2,1,-4.494729973291504,-6.324981503945837,-7.108654407734276,-3.1675101338031864,16.96626756290975,4.4076122793046615,0.012558655283605087
2,2,-4.450143749075904,-1.9340538102133178,-5.64695980967263,-6.3703936443161835,810.5296100256094,45.143145814562594,0.7653864642110468
2,3,-4.81655067156147,-2.875321483350056,-5.595334771211158,-3.1556420018071814,609.5668234078446,140.47270003912098,0.46909412336872364
