segment_0,segment_1,segment_2,segment_3,segment_4,segment_5,segment_6,segment_7,segment_8,segment_9,segment_10,segment_11,segment_12,segment_13,segment_14,segment_15,segment_16,segment_17,segment_18,segment_19,segment_20
0.22962684733188904,0.22974935679492686,0.40156687029730115,0.11704812474905393,0.22975942350611134,0.055660188644326106,0.11707504443421723,0.02556357524707414,0.055696248348679644,0.011541298054715623,0.025574120000453886,0.011542009999801418,0.05570491877114708,0.02557275533783415,0.11707351124118473,0.055697467379368065,0.22964650311695609,0.11705103743966647,0.4014967442470727,0.2296579524286735,0.6015164605489333
0.22963287519048398,0.2302994770249251,0.4006813463472088,0.11738329172392648,0.2291501219381416,0.05584402284670095,0.11675449760941564,0.025588846992367305,0.05581856151637269,0.01143995587757587,0.025741025610771604,0.01133283674787265,0.05594752479650261,0.025401876643146602,0.11732542807449267,0.05581357614412877,0.22969951469726382,0.11783589368004525,0.40108789242141185,0.23117764981416777,0.5986372120416306
0.22964406100892248,0.25314606800124867,0.3638357828363426,0.13136088038256624,0.20397173028615562,0.06378406389840872,0.10155474354428196,0.029794498637819005,0.04776838785801774,0.013512112504606866,0.0233498802916564,0.017063537121505785,0.05152761272244527,0.03640163315472821,0.10929593023004587,0.07664574730720092,0.2158747117404667,0.15543033538346326,0.37996748037547745,0.2927410971169386,0.48278777551204594
0.2296824050950652,0.3089169420853284,0.2733565366249757,0.1660076071720614,0.14372712256587655,0.08332199953362951,0.06641521379343833,0.04026113492603081,0.02843402101374484,0.01921862610836494,0.01685506809990263,0.032991392756888255,0.039207573738040756,0.06608914339434474,0.08727201718317659,0.13039801068555804,0.17967116964518423,0.24785539224902553,0.32701906855320806,0.4345850455702823,0.23100165694370092
0.22972130245207056,0.3666082588357107,0.1779068001296425,0.20369991080529518,0.08543195501297132,0.10402620726101161,0.036332641012057736,0.05081101142047584,0.014345503505509586,0.024057172353208967,0.012431652701444421,0.048749770965153275,0.028835145486081078,0.09876290831404552,0.06537355838930284,0.19134759411953295,0.13973097637414772,0.3447277455639703,0.2683115763260522,0.5555841669512755,0.05411824208997032
0.22974010260562605,0.3904259700288929,0.1369623555651396,0.22086248686215837,0.06434518880824405,0.11288201677237504,0.02815941682852239,0.05437453995986677,0.012207117020591943,0.025203687359472107,0.011748767335315055,0.05379536452395145,0.026369369507804923,0.11150373344337987,0.05835820152894877,0.2175412747822003,0.12392476444018455,0.38413395087782315,0.2420839007120814,0.5897126902630966,0.02075631902527829
0.22974656329329504,0.3986466540302951,0.12251545819911905,0.22714163629346387,0.0575592477422133,0.11595525009131355,0.025870622621163134,0.055440615899519756,0.011525319837639776,0.025537866162827372,0.01153883835945856,0.055342189531340104,0.025655007558076842,0.11567962859198826,0.056205264132421384,0.22633413148824744,0.11877573569583746,0.39714889264115344,0.23304388220260303,0.5997509736690404,0.011684665892960964
0.22974859050355084,0.40086683042934557,0.1183922902538741,0.2290858527306246,0.05607828215114709,0.11681344682501255,0.025624486918845314,0.055648420225248525,0.011558721304414805,0.025564597833290566,0.011548713385008732,0.05563337380374081,0.025597123692923204,0.11678610375776337,0.055801474125118544,0.2289078053404926,0.11740581641773076,0.4004514442022332,0.23038905932636722,0.6012535240025383,0.011751870530721851
0.22974965977362877,0.40187175852706086,0.11646999634950538,0.2300431706682061,0.0554669758724656,0.11718596833752801,0.025524744058320285,0.05572000444448702,0.011532623582500129,0.025579971028425554,0.011539576620188575,0.055736073892977106,0.02556350899398636,0.1171829031737449,0.055657594192727006,0.2298970560600214,0.11691280876679237,0.4017907514638918,0.2293098172386776,0.6016559744264839,0.011442201473065782
0.22974917825045615,0.4013605275484746,0.1174372982783496,0.22956884242943065,0.05578601019752613,0.11699820963554561,0.025583185466280897,0.05568519491882728,0.011547994771093206,0.025571868311520946,0.01154525825673513,0.055683882448673234,0.025582499591870603,0.11698880223355701,0.0557318116600116,0.22940872300560844,0.11715405542398036,0.40110945009382515,0.22984292373299636,0.6014088374508993,0.011590491335169407
0.2297494867529514,0.4016802300691077,0.11683420211814616,0.2298639589213885,0.05559206755697276,0.11711543794265364,0.02555402944917371,0.055705912787426544,0.011538798772751609,0.02557664254263189,0.011541283317983807,0.055716624573282296,0.02556967299430839,0.11711248046858302,0.055683631170476144,0.22973225275379813,0.11700125404683381,0.40160039705728123,0.2295198139914148,0.6015699208069313,0.011510679217143644
0.2297492414158825,0.4014923858248093,0.11718737482268682,0.22969134453410717,0.055712575790119845,0.11704552864926646,0.02557743756560504,0.05569613099138477,0.011545261845006092,0.02557445028481169,0.011544271511678236,0.05569685272533406,0.02557859926689753,0.11703404747685822,0.05571519700241259,0.22951932099564404,0.11709682623684095,0.40131261453349415,0.2297060557845894,0.6014703138308878,0.011558880015420962
0.22974935679492686,0.40156687029730115,0.11704812474905393,0.22975942350611134,0.055660188644326106,0.11707504443421723,0.02556357524707414,0.055696248348679644,0.011541298054715623,0.025574120000453886,0.011542009999801418,0.05570491877114708,0.02557275533783415,0.11707351124118473,0.055697467379368065,0.22964650311695609,0.11705103743966647,0.4014967442470727,0.2296579524286735,0.6015164605489333,0.011535312964149017
