Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.426407813686936,-2.68375027347129,-10.292700544928051,-2.9716584748317976,-2.5785022555345436,-4.826818061363185,-5.267305909364327,-3.4119881668939165,-1.7717574558304434,27322.002350078033,5791.7323134915,0.0021530270036586533
0,1,-8.416994531755952,-2.7768619184861634,-10.283458225880635,-2.8422673726989465,-2.5088387708080964,-4.748364634409117,-5.217863979500324,-3.4710659301303948,-2.017932927364899,22408.49671819381,6294.000384173646,0.0016114496334020162
0,2,-8.330217823985762,-2.6189317844258873,-10.231176748280264,-2.661187416407916,-2.599869884597726,-4.8344828152015396,-5.373482072136294,-3.4824447279446304,-1.91116201537486,21246.954433693685,6176.263160628638,0.0015070691273065047
0,3,-8.584798589059261,-2.621567369461549,-10.055778982831594,-2.799107920042374,-2.493576809238086,-4.705628436469068,-5.327866215406666,-3.49834518318206,-1.7998890333893345,17661.06365465827,5972.644271732164,0.0011688419382926106
0,4,-8.493922306993195,-2.535667995211361,-10.124740586200556,-3.0000386013279594,-2.505848975331103,-4.677272449833938,-5.208880929439907,-3.342098376874496,-1.93639832346089,52264.16310572853,6429.2874339271675,0.004583487567180136
0,5,-8.711060467443323,-2.688014158286152,-10.386080493314477,-2.9662291247445287,-2.568202268800948,-4.828245573555668,-5.322540123412822,-3.5125314274173465,-1.7721659958559541,15805.825159283382,6159.335525878767,0.0009646489633404615
0,6,-8.351664988405062,-2.6963818846511396,-10.298585103109367,-2.8378498819259725,-2.5041393519337873,-4.7574511007124505,-4.939838086964825,-3.5662742003038503,-2.0532769614464947,19929.279252609842,5186.715359932807,0.0014742563892677038
0,7,-8.507690144990043,-2.6960477655360826,-10.388980460423426,-3.0213371217281226,-2.3606905913679235,-4.676811311750243,-5.265209488937003,-3.4216442170245953,-1.6415330791202547,29364.581252794993,7377.000581139967,0.0021987580671655026
0,8,-8.460241226444634,-2.8891583997924637,-10.239861396566193,-2.9572151696342406,-2.2901611701166766,-4.61964338901126,-5.260066111552065,-3.3781959334498137,-1.8950986599563486,39229.255813045864,7082.1623357323115,0.003214709347731355
0,9,-8.574928662258761,-2.552187746071415,-10.488751095364972,-3.001365491042738,-2.4793554245894374,-4.758057170223724,-5.230557446254831,-3.4576526752067283,-1.7715656508503386,24048.442517759602,6917.940756898731,0.0017130501760860874
