Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Inner Cost,Outer Cost,Gradient Cost
0,0,-8.312793413905743,-2.838443787985478,-10.353893010057531,-2.842343182579325,-2.283862733721923,-4.814438978020632,-5.382340713280249,-3.3419527507836655,-1.9404792046882815,44.26698652287867,40.351668188317205,0.03915318334561462
0,1,-8.42678840385093,-2.6075658945497167,-10.202323228268906,-2.7589939927946103,-2.4290675616577286,-4.872456319379547,-5.205641434277843,-3.3390041922301568,-1.8558540098757659,53.52772490848992,41.06122744426084,0.12466497464229087
0,2,-8.613150685141674,-2.7767888298685373,-10.311047023835906,-2.818309610910024,-2.581204719342293,-4.863113483574621,-5.2559981446436534,-3.480996672812494,-1.8510085146931996,44.33597613952992,40.2196210242798,0.041163551152501164
0,3,-8.348614160765598,-2.7043160211478265,-10.210876168185909,-2.989303218564798,-2.30319896324222,-4.656755529391958,-5.349957845114177,-3.4068251425794576,-1.8163088727052967,42.43867543984305,40.08809569881472,0.023505797410283327
0,4,-8.437335866512745,-2.629516925596894,-10.284411664933506,-2.878009587521079,-2.5231863638452134,-4.858840486830299,-5.1129374081983245,-3.4620705351993797,-2.019517261376797,43.153504101517484,40.22301296675235,0.029304911347651376
0,5,-8.467041746855402,-2.7457147039380265,-10.252337337286647,-2.8987963974716724,-2.4933383626819148,-4.816719016413432,-5.263598126834909,-3.361139821657638,-1.9224007788307411,43.171466647027195,40.31586488614479,0.028556017608824067
0,6,-8.43192630203407,-2.7996702331266756,-10.185760670595746,-2.841298454219739,-2.4979192582559,-4.699317902975699,-5.118883533665642,-3.2916517502748994,-1.8120686331110962,47.96032923087558,41.42007382878161,0.0654025540209397
0,7,-8.402427629890198,-2.692893972549374,-10.357804176703102,-2.8759064890475154,-2.3712412071641182,-4.755015181953572,-5.33188693275246,-3.501973707055828,-1.9100171452708123,42.52569428142891,40.21075932941929,0.02314934952009623
0,8,-8.529751316001379,-2.79032025721572,-10.376956203630384,-3.0461967711330047,-2.3232481818877373,-4.670752721060481,-5.361314982744023,-3.401732368780666,-1.8576608850613283,42.42881395123116,40.08153050409842,0.02347283447132745
0,9,-8.319787811349999,-2.6879263313792405,-10.238434478969742,-3.0651205880810304,-2.508758050698648,-4.60819343223334,-5.124238453769934,-3.4551260835137168,-1.810434508415528,43.070943063205064,40.09863680719691,0.029723062560081552
0,10,-8.363631914065953,-2.6113786925092533,-10.337186224006793,-2.873914059182741,-2.4431921100356466,-4.641818751367584,-5.267871270404484,-3.2627808027638703,-1.866030188113092,47.314998277923586,41.545599521646125,0.057693987562774586
0,11,-8.42223893147172,-2.752655869456956,-10.516576014631973,-2.93855280265057,-2.3762538334808734,-4.7622883333023065,-5.2018245388632325,-3.3273435020955655,-1.8930151398605284,44.23940995191587,40.58638487273861,0.03653025079177254
0,12,-8.407116989430662,-2.756974160175352,-10.266351055494201,-2.730174212721042,-2.443591784974379,-4.664505297462386,-5.140382129986321,-3.3281685067834186,-1.773598666790342,55.9794395750663,41.31197285780727,0.14667466717259034
0,13,-8.246207348952602,-2.6119597010827404,-10.27220247592988,-2.8240555408488768,-2.439445476469993,-5.028806488431587,-5.36625688932038,-3.5438443322399227,-1.934929038221269,46.708814383482796,40.55025918713665,0.06158555196346142
0,14,-8.334982227927132,-2.644030555352798,-10.333939604508146,-2.8297688555757023,-2.508189131067534,-4.779658001157424,-5.349736198946287,-3.320698024094122,-1.9327698742713058,45.110534408074365,40.59286070245934,0.04517673705615027
0,15,-8.24412369521563,-2.767408306380282,-10.161817557188396,-2.946073321680201,-2.457809519117836,-4.775897768929509,-5.180686083558725,-3.4719870569420936,-1.890957423715673,42.14498911798138,40.10411642540259,0.020408726925787976
0,16,-8.280627595714488,-2.7473376692561047,-10.322832833077433,-2.9073738241172737,-2.419353236463226,-4.602201816269567,-5.145620522145642,-3.544478778736887,-1.8678341031597552,42.15998980058166,40.11586439879684,0.020441254017848236
0,17,-8.316778605102739,-2.4860874394024006,-10.288773338463702,-2.9756674919463966,-2.4308245794621333,-4.784513910236987,-5.234059215310586,-3.469050663164685,-1.9122771291025176,42.00155130268355,40.04875928666635,0.01952792016017199
